Original_ID,Allele,Strong Binder,Weak Binder,None,binder_type,is_top_freq_allele
BCMA_l59_int_1038,HLA-A2603,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-A2902,0,3,48,de novo,False
BCMA_l59_int_1038,HLA-A3001,1,0,50,de novo,False
BCMA_l59_int_1038,HLA-A3002,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-A3101,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-A3201,0,3,48,de novo,False
BCMA_l59_int_1038,HLA-A3207,0,5,46,de novo,False
BCMA_l59_int_1038,HLA-A3215,0,2,49,de novo,False
BCMA_l59_int_1038,HLA-A3301,0,3,48,de novo,False
BCMA_l59_int_1038,HLA-A6601,0,6,45,de novo,False
BCMA_l59_int_1038,HLA-A6801,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-A6802,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-A6823,0,5,46,de novo,False
BCMA_l59_int_1038,HLA-A6901,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-A8001,1,3,47,de novo,False
BCMA_l59_int_1038,HLA-B0702,0,1,50,de novo,True
BCMA_l59_int_1038,HLA-B0801,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-B0802,2,5,44,de novo,False
BCMA_l59_int_1038,HLA-B0803,0,3,48,de novo,False
BCMA_l59_int_1038,HLA-B1402,0,5,46,de novo,False
BCMA_l59_int_1038,HLA-B1501,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-B1502,0,3,48,de novo,False
BCMA_l59_int_1038,HLA-B1503,0,3,48,de novo,False
BCMA_l59_int_1038,HLA-B1509,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-B1517,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-B1801,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-B2705,0,2,49,de novo,False
BCMA_l59_int_1038,HLA-B2720,0,5,46,de novo,False
BCMA_l59_int_1038,HLA-B3501,1,0,50,de novo,False
BCMA_l59_int_1038,HLA-B3503,0,3,48,de novo,False
BCMA_l59_int_1038,HLA-B3801,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-B3901,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-B4001,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-B4002,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-B4013,0,3,48,de novo,False
BCMA_l59_int_1038,HLA-B4201,0,3,48,de novo,False
BCMA_l59_int_1038,HLA-B4402,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-B4403,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-B4501,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-B4601,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-B4801,0,2,49,de novo,False
BCMA_l59_int_1038,HLA-B5101,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-B5301,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-B5401,1,0,50,de novo,False
BCMA_l59_int_1038,HLA-B5701,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-B5801,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-B5802,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-B7301,1,5,45,de novo,False
BCMA_l59_int_1038,HLA-B8301,1,2,48,de novo,False
BCMA_l59_int_1038,HLA-C0303,0,0,51,de novo,False
BCMA_l59_int_1038,HLA-C0401,0,6,45,de novo,False
BCMA_l59_int_1038,HLA-C0501,0,1,50,de novo,False
BCMA_l59_int_1038,HLA-C0602,2,5,44,de novo,False
BCMA_l59_int_1038,HLA-C0701,3,4,44,de novo,True
BCMA_l59_int_1038,HLA-C0702,3,3,45,de novo,False
BCMA_l59_int_1038,HLA-C0802,0,2,49,de novo,False
BCMA_l59_int_1038,HLA-C1203,0,3,48,de novo,False
BCMA_l59_int_1038,HLA-C1402,1,3,47,de novo,False
BCMA_l59_int_1038,HLA-C1502,0,1,50,de novo,False
BCMA_l59_int_1280,HLA-A0101,0,2,49,de novo,True
BCMA_l59_int_1280,HLA-A0201,0,0,51,de novo,True
BCMA_l59_int_1280,HLA-A0202,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-A0203,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-A0205,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-A0206,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-A0207,0,2,49,de novo,False
BCMA_l59_int_1280,HLA-A0211,0,2,49,de novo,False
BCMA_l59_int_1280,HLA-A0212,0,1,50,de novo,False
BCMA_l59_int_1280,HLA-A0216,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-A0217,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-A0219,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-A0250,1,0,50,de novo,False
BCMA_l59_int_1280,HLA-A0301,0,1,50,de novo,True
BCMA_l59_int_1280,HLA-A1101,0,1,50,de novo,False
BCMA_l59_int_1280,HLA-A2301,1,2,48,de novo,False
BCMA_l59_int_1280,HLA-A2402,1,1,49,de novo,False
BCMA_l59_int_1280,HLA-A2403,2,1,48,de novo,False
BCMA_l59_int_1280,HLA-A2501,2,2,47,de novo,False
BCMA_l59_int_1280,HLA-A2601,1,1,49,de novo,False
BCMA_l59_int_1280,HLA-A2602,1,3,47,de novo,False
BCMA_l59_int_1280,HLA-A2603,0,2,49,de novo,False
BCMA_l59_int_1280,HLA-A2902,1,1,49,de novo,False
BCMA_l59_int_1280,HLA-A3001,0,3,48,de novo,False
BCMA_l59_int_1280,HLA-A3002,0,2,49,de novo,False
BCMA_l59_int_1280,HLA-A3101,0,1,50,de novo,False
BCMA_l59_int_1280,HLA-A3201,0,3,48,de novo,False
BCMA_l59_int_1280,HLA-A3207,1,3,47,de novo,False
BCMA_l59_int_1280,HLA-A3215,0,4,47,de novo,False
BCMA_l59_int_1280,HLA-A3301,1,1,49,de novo,False
BCMA_l59_int_1280,HLA-A6601,1,6,44,de novo,False
BCMA_l59_int_1280,HLA-A6801,0,3,48,de novo,False
BCMA_l59_int_1280,HLA-A6802,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-A6823,0,4,47,de novo,False
BCMA_l59_int_1280,HLA-A6901,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-A8001,2,1,48,de novo,False
BCMA_l59_int_1280,HLA-B0702,0,1,50,de novo,True
BCMA_l59_int_1280,HLA-B0801,0,3,48,de novo,False
BCMA_l59_int_1280,HLA-B0802,3,6,42,de novo,False
BCMA_l59_int_1280,HLA-B0803,0,5,46,de novo,False
BCMA_l59_int_1280,HLA-B1402,1,3,47,de novo,False
BCMA_l59_int_1280,HLA-B1501,0,2,49,de novo,False
BCMA_l59_int_1280,HLA-B1502,1,2,48,de novo,False
BCMA_l59_int_1280,HLA-B1503,1,4,46,de novo,False
BCMA_l59_int_1280,HLA-B1509,0,3,48,de novo,False
BCMA_l59_int_1280,HLA-B1517,0,1,50,de novo,False
BCMA_l59_int_1280,HLA-B1801,0,1,50,de novo,False
BCMA_l59_int_1280,HLA-B2705,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-B2720,1,2,48,de novo,False
BCMA_l59_int_1280,HLA-B3501,0,1,50,de novo,False
BCMA_l59_int_1280,HLA-B3503,0,3,48,de novo,False
BCMA_l59_int_1280,HLA-B3801,0,1,50,de novo,False
BCMA_l59_int_1280,HLA-B3901,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-B4001,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-B4002,0,1,50,de novo,False
BCMA_l59_int_1280,HLA-B4013,1,0,50,de novo,False
BCMA_l59_int_1280,HLA-B4201,0,2,49,de novo,False
BCMA_l59_int_1280,HLA-B4402,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-B4403,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-B4501,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-B4601,0,1,50,de novo,False
BCMA_l59_int_1280,HLA-B4801,1,1,49,de novo,False
BCMA_l59_int_1280,HLA-B5101,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-B5301,0,2,49,de novo,False
BCMA_l59_int_1280,HLA-B5401,1,0,50,de novo,False
BCMA_l59_int_1280,HLA-B5701,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-B5801,0,0,51,de novo,False
BCMA_l59_int_1280,HLA-B5802,0,2,49,de novo,False
BCMA_l59_int_1280,HLA-B7301,1,0,50,de novo,False
BCMA_l59_int_1280,HLA-B8301,1,4,46,de novo,False
BCMA_l59_int_1280,HLA-C0303,0,2,49,de novo,False
BCMA_l59_int_1280,HLA-C0401,3,0,48,de novo,False
BCMA_l59_int_1280,HLA-C0501,0,3,48,de novo,False
BCMA_l59_int_1280,HLA-C0602,3,2,46,de novo,False
BCMA_l59_int_1280,HLA-C0701,3,3,45,de novo,True
BCMA_l59_int_1280,HLA-C0702,3,3,45,de novo,False
BCMA_l59_int_1280,HLA-C0802,0,1,50,de novo,False
BCMA_l59_int_1280,HLA-C1203,0,5,46,de novo,False
BCMA_l59_int_1280,HLA-C1402,2,1,48,de novo,False
BCMA_l59_int_1280,HLA-C1502,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-A0101,0,1,50,de novo,True
BCMA_l59_int_1500,HLA-A0201,0,0,51,de novo,True
BCMA_l59_int_1500,HLA-A0202,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-A0203,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-A0205,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-A0206,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-A0207,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-A0211,0,2,49,de novo,False
BCMA_l59_int_1500,HLA-A0212,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-A0216,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-A0217,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-A0219,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-A0250,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-A0301,0,0,51,de novo,True
BCMA_l59_int_1500,HLA-A1101,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-A2301,1,2,48,de novo,False
BCMA_l59_int_1500,HLA-A2402,1,2,48,de novo,False
BCMA_l59_int_1500,HLA-A2403,2,1,48,de novo,False
BCMA_l59_int_1500,HLA-A2501,2,3,46,de novo,False
BCMA_l59_int_1500,HLA-A2601,0,2,49,de novo,False
BCMA_l59_int_1500,HLA-A2602,1,2,48,de novo,False
BCMA_l59_int_1500,HLA-A2603,0,2,49,de novo,False
BCMA_l59_int_1500,HLA-A2902,1,3,47,de novo,False
BCMA_l59_int_1500,HLA-A3001,0,3,48,de novo,False
BCMA_l59_int_1500,HLA-A3002,0,2,49,de novo,False
BCMA_l59_int_1500,HLA-A3101,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-A3201,0,3,48,de novo,False
BCMA_l59_int_1500,HLA-A3207,1,4,46,de novo,False
BCMA_l59_int_1500,HLA-A3215,0,3,48,de novo,False
BCMA_l59_int_1500,HLA-A3301,1,3,47,de novo,False
BCMA_l59_int_1500,HLA-A6601,1,6,44,de novo,False
BCMA_l59_int_1500,HLA-A6801,0,2,49,de novo,False
BCMA_l59_int_1500,HLA-A6802,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-A6823,0,6,45,de novo,False
BCMA_l59_int_1500,HLA-A6901,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-A8001,2,2,47,de novo,False
BCMA_l59_int_1500,HLA-B0702,0,1,50,de novo,True
BCMA_l59_int_1500,HLA-B0801,0,2,49,de novo,False
BCMA_l59_int_1500,HLA-B0802,3,9,39,de novo,False
BCMA_l59_int_1500,HLA-B0803,1,6,44,de novo,False
BCMA_l59_int_1500,HLA-B1402,1,4,46,de novo,False
BCMA_l59_int_1500,HLA-B1501,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-B1502,1,1,49,de novo,False
BCMA_l59_int_1500,HLA-B1503,0,4,47,de novo,False
BCMA_l59_int_1500,HLA-B1509,0,2,49,de novo,False
BCMA_l59_int_1500,HLA-B1517,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-B1801,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-B2705,0,2,49,de novo,False
BCMA_l59_int_1500,HLA-B2720,1,3,47,de novo,False
BCMA_l59_int_1500,HLA-B3501,1,0,50,de novo,False
BCMA_l59_int_1500,HLA-B3503,0,3,48,de novo,False
BCMA_l59_int_1500,HLA-B3801,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-B3901,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-B4001,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-B4002,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-B4013,1,1,49,de novo,False
BCMA_l59_int_1500,HLA-B4201,0,2,49,de novo,False
BCMA_l59_int_1500,HLA-B4402,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-B4403,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-B4501,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-B4601,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-B4801,1,1,49,de novo,False
BCMA_l59_int_1500,HLA-B5101,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-B5301,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-B5401,1,0,50,de novo,False
BCMA_l59_int_1500,HLA-B5701,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-B5801,0,0,51,de novo,False
BCMA_l59_int_1500,HLA-B5802,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-B7301,1,4,46,de novo,False
BCMA_l59_int_1500,HLA-B8301,1,4,46,de novo,False
BCMA_l59_int_1500,HLA-C0303,1,0,50,de novo,False
BCMA_l59_int_1500,HLA-C0401,2,5,44,de novo,False
BCMA_l59_int_1500,HLA-C0501,0,2,49,de novo,False
BCMA_l59_int_1500,HLA-C0602,3,3,45,de novo,False
BCMA_l59_int_1500,HLA-C0701,3,4,44,de novo,True
BCMA_l59_int_1500,HLA-C0702,5,4,42,de novo,False
BCMA_l59_int_1500,HLA-C0802,0,1,50,de novo,False
BCMA_l59_int_1500,HLA-C1203,0,4,47,de novo,False
BCMA_l59_int_1500,HLA-C1402,2,2,47,de novo,False
BCMA_l59_int_1500,HLA-C1502,1,1,49,de novo,False
BCMA_l59_int_1525,HLA-A0101,1,0,50,de novo,True
BCMA_l59_int_1525,HLA-A0201,0,0,51,de novo,True
BCMA_l59_int_1525,HLA-A0202,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-A0203,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-A0205,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-A0206,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-A0207,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-A0211,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-A0212,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-A0216,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-A0217,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-A0219,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-A0250,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-A0301,0,0,51,de novo,True
BCMA_l59_int_1525,HLA-A1101,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-A2301,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-A2402,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-A2403,1,1,49,de novo,False
BCMA_l59_int_1525,HLA-A2501,1,2,48,de novo,False
BCMA_l59_int_1525,HLA-A2601,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-A2602,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-A2603,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-A2902,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-A3001,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-A3002,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-A3101,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-A3201,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-A3207,0,4,47,de novo,False
BCMA_l59_int_1525,HLA-A3215,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-A3301,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-A6601,0,5,46,de novo,False
BCMA_l59_int_1525,HLA-A6801,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-A6802,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-A6823,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-A6901,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-A8001,1,2,48,de novo,False
BCMA_l59_int_1525,HLA-B0702,0,1,50,de novo,True
BCMA_l59_int_1525,HLA-B0801,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-B0802,2,6,43,de novo,False
BCMA_l59_int_1525,HLA-B0803,1,2,48,de novo,False
BCMA_l59_int_1525,HLA-B1402,1,2,48,de novo,False
BCMA_l59_int_1525,HLA-B1501,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-B1502,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-B1503,0,3,48,de novo,False
BCMA_l59_int_1525,HLA-B1509,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-B1517,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-B1801,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-B2705,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-B2720,0,4,47,de novo,False
BCMA_l59_int_1525,HLA-B3501,1,0,50,de novo,False
BCMA_l59_int_1525,HLA-B3503,0,3,48,de novo,False
BCMA_l59_int_1525,HLA-B3801,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-B3901,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-B4001,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-B4002,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-B4013,0,3,48,de novo,False
BCMA_l59_int_1525,HLA-B4201,0,3,48,de novo,False
BCMA_l59_int_1525,HLA-B4402,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-B4403,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-B4501,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-B4601,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-B4801,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-B5101,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-B5301,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-B5401,1,0,50,de novo,False
BCMA_l59_int_1525,HLA-B5701,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-B5801,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-B5802,0,1,50,de novo,False
BCMA_l59_int_1525,HLA-B7301,1,3,47,de novo,False
BCMA_l59_int_1525,HLA-B8301,0,3,48,de novo,False
BCMA_l59_int_1525,HLA-C0303,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-C0401,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-C0501,0,0,51,de novo,False
BCMA_l59_int_1525,HLA-C0602,1,4,46,de novo,False
BCMA_l59_int_1525,HLA-C0701,1,6,44,de novo,True
BCMA_l59_int_1525,HLA-C0702,1,4,46,de novo,False
BCMA_l59_int_1525,HLA-C0802,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-C1203,0,2,49,de novo,False
BCMA_l59_int_1525,HLA-C1402,1,1,49,de novo,False
BCMA_l59_int_1525,HLA-C1502,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-A0101,0,2,49,de novo,True
BCMA_l59_int_1568,HLA-A0201,0,0,51,de novo,True
BCMA_l59_int_1568,HLA-A0202,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-A0203,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-A0205,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-A0206,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-A0207,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-A0211,0,2,49,de novo,False
BCMA_l59_int_1568,HLA-A0212,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-A0216,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-A0217,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-A0219,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-A0250,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-A0301,0,1,50,de novo,True
BCMA_l59_int_1568,HLA-A1101,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-A2301,1,1,49,de novo,False
BCMA_l59_int_1568,HLA-A2402,1,1,49,de novo,False
BCMA_l59_int_1568,HLA-A2403,1,2,48,de novo,False
BCMA_l59_int_1568,HLA-A2501,1,2,48,de novo,False
BCMA_l59_int_1568,HLA-A2601,1,1,49,de novo,False
BCMA_l59_int_1568,HLA-A2602,1,2,48,de novo,False
BCMA_l59_int_1568,HLA-A2603,1,1,49,de novo,False
BCMA_l59_int_1568,HLA-A2902,1,1,49,de novo,False
BCMA_l59_int_1568,HLA-A3001,1,3,47,de novo,False
BCMA_l59_int_1568,HLA-A3002,0,2,49,de novo,False
BCMA_l59_int_1568,HLA-A3101,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-A3201,0,4,47,de novo,False
BCMA_l59_int_1568,HLA-A3207,1,3,47,de novo,False
BCMA_l59_int_1568,HLA-A3215,0,3,48,de novo,False
BCMA_l59_int_1568,HLA-A3301,1,1,49,de novo,False
BCMA_l59_int_1568,HLA-A6601,1,7,43,de novo,False
BCMA_l59_int_1568,HLA-A6801,1,1,49,de novo,False
BCMA_l59_int_1568,HLA-A6802,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-A6823,0,5,46,de novo,False
BCMA_l59_int_1568,HLA-A6901,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-A8001,1,2,48,de novo,False
BCMA_l59_int_1568,HLA-B0702,0,2,49,de novo,True
BCMA_l59_int_1568,HLA-B0801,0,3,48,de novo,False
BCMA_l59_int_1568,HLA-B0802,4,7,40,de novo,False
BCMA_l59_int_1568,HLA-B0803,0,6,45,de novo,False
BCMA_l59_int_1568,HLA-B1402,1,6,44,de novo,False
BCMA_l59_int_1568,HLA-B1501,0,2,49,de novo,False
BCMA_l59_int_1568,HLA-B1502,1,2,48,de novo,False
BCMA_l59_int_1568,HLA-B1503,0,4,47,de novo,False
BCMA_l59_int_1568,HLA-B1509,0,3,48,de novo,False
BCMA_l59_int_1568,HLA-B1517,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-B1801,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-B2705,0,2,49,de novo,False
BCMA_l59_int_1568,HLA-B2720,1,3,47,de novo,False
BCMA_l59_int_1568,HLA-B3501,1,0,50,de novo,False
BCMA_l59_int_1568,HLA-B3503,1,2,48,de novo,False
BCMA_l59_int_1568,HLA-B3801,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-B3901,0,2,49,de novo,False
BCMA_l59_int_1568,HLA-B4001,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-B4002,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-B4013,2,0,49,de novo,False
BCMA_l59_int_1568,HLA-B4201,0,2,49,de novo,False
BCMA_l59_int_1568,HLA-B4402,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-B4403,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-B4501,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-B4601,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-B4801,2,1,48,de novo,False
BCMA_l59_int_1568,HLA-B5101,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-B5301,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-B5401,1,0,50,de novo,False
BCMA_l59_int_1568,HLA-B5701,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-B5801,0,0,51,de novo,False
BCMA_l59_int_1568,HLA-B5802,0,1,50,de novo,False
BCMA_l59_int_1568,HLA-B7301,1,4,46,de novo,False
BCMA_l59_int_1568,HLA-B8301,2,3,46,de novo,False
BCMA_l59_int_1568,HLA-C0303,1,1,49,de novo,False
BCMA_l59_int_1568,HLA-C0401,3,3,45,de novo,False
BCMA_l59_int_1568,HLA-C0501,0,2,49,de novo,False
BCMA_l59_int_1568,HLA-C0602,2,4,45,de novo,False
BCMA_l59_int_1568,HLA-C0701,2,5,44,de novo,True
BCMA_l59_int_1568,HLA-C0702,3,5,43,de novo,False
BCMA_l59_int_1568,HLA-C0802,0,2,49,de novo,False
BCMA_l59_int_1568,HLA-C1203,0,4,47,de novo,False
BCMA_l59_int_1568,HLA-C1402,2,2,47,de novo,False
BCMA_l59_int_1568,HLA-C1502,1,1,49,de novo,False
BCMA_l59_int_1575,HLA-A0101,0,1,50,de novo,True
BCMA_l59_int_1575,HLA-A0201,0,0,51,de novo,True
BCMA_l59_int_1575,HLA-A0202,0,0,51,de novo,False
BCMA_l59_int_1575,HLA-A0203,0,0,51,de novo,False
BCMA_l59_int_1575,HLA-A0205,0,0,51,de novo,False
BCMA_l59_int_1575,HLA-A0206,0,0,51,de novo,False
BCMA_l59_int_1575,HLA-A0207,0,0,51,de novo,False
BCMA_l59_int_1575,HLA-A0211,0,2,49,de novo,False
BCMA_l59_int_1575,HLA-A0212,0,1,50,de novo,False
BCMA_l59_int_1575,HLA-A0216,0,0,51,de novo,False
BCMA_l59_int_1575,HLA-A0217,0,0,51,de novo,False
BCMA_l59_int_1575,HLA-A0219,0,0,51,de novo,False
BCMA_l59_int_1575,HLA-A0250,0,1,50,de novo,False
BCMA_l59_int_1575,HLA-A0301,0,0,51,de novo,True
BCMA_l59_int_1575,HLA-A1101,0,1,50,de novo,False
BCMA_l59_int_1575,HLA-A2301,2,1,48,de novo,False
BCMA_l59_int_1575,HLA-A2402,1,2,48,de novo,False
BCMA_l59_int_1575,HLA-A2403,2,1,48,de novo,False
BCMA_l59_int_1575,HLA-A2501,1,3,47,de novo,False
BCMA_l59_int_1575,HLA-A2601,0,2,49,de novo,False
BCMA_l59_int_1575,HLA-A2602,1,2,48,de novo,False
BCMA_l59_int_1575,HLA-A2603,0,2,49,de novo,False
BCMA_l59_int_1575,HLA-A2902,1,1,49,de novo,False
BCMA_l59_int_1575,HLA-A3001,1,1,49,de novo,False
BCMA_l59_int_1575,HLA-A3002,0,2,49,de novo,False
BCMA_l59_int_1575,HLA-A3101,0,1,50,de novo,False
BCMA_l59_int_1575,HLA-A3201,0,3,48,de novo,False
BCMA_l59_int_1575,HLA-A3207,1,2,48,de novo,False
BCMA_l59_int_1575,HLA-A3215,0,4,47,de novo,False
BCMA_l59_int_1575,HLA-A3301,1,1,49,de novo,False
BCMA_l59_int_1575,HLA-A6601,1,6,44,de novo,False
BCMA_l59_int_1575,HLA-A6801,0,3,48,de novo,False
BCMA_l59_int_1575,HLA-A6802,0,1,50,de novo,False
BCMA_l59_int_1575,HLA-A6823,0,4,47,de novo,False
BCMA_l59_int_1575,HLA-A6901,0,1,50,de novo,False
BCMA_l59_int_1575,HLA-A8001,1,2,48,de novo,False
BCMA_l59_int_1575,HLA-B0702,0,1,50,de novo,True
BCMA_l59_int_1575,HLA-B0801,0,2,49,de novo,False
BCMA_l59_int_1575,HLA-B0802,1,11,39,de novo,False
BCMA_l59_int_1575,HLA-B0803,0,6,45,de novo,False
BCMA_l59_int_1575,HLA-B1402,1,2,48,de novo,False
BCMA_l59_int_1575,HLA-B1501,0,2,49,de novo,False
BCMA_l59_int_1575,HLA-B1502,1,1,49,de novo,False
BCMA_l59_int_1575,HLA-B1503,1,4,46,de novo,False
