Original_ID,Allele,Strong Binder,Weak Binder,None,binder_type,is_top_freq_allele
CD19_l187_int_2481,HLA-C0602,1,14,163,de novo,False
CD19_l187_int_2481,HLA-C0501,5,5,168,de novo,False
CD19_l187_int_2481,HLA-C0401,1,10,167,de novo,False
CD19_l187_int_2481,HLA-B4601,1,3,174,de novo,False
CD19_l187_int_2481,HLA-C0303,2,8,168,de novo,False
CD19_l187_int_2481,HLA-B7301,1,3,174,de novo,False
CD19_l187_int_2481,HLA-B5802,0,1,177,de novo,False
CD19_l187_int_2481,HLA-B5801,2,4,172,de novo,False
CD19_l187_int_2481,HLA-B5701,1,3,174,de novo,False
CD19_l187_int_2481,HLA-B5401,1,2,175,de novo,False
CD19_l187_int_2481,HLA-B5301,2,2,174,de novo,False
CD19_l187_int_2481,HLA-B5101,1,5,172,de novo,False
CD19_l187_int_2481,HLA-B8301,1,6,171,de novo,False
CD19_l187_int_2481,HLA-B1402,5,11,162,de novo,False
CD19_l187_int_2481,HLA-C1402,1,11,166,de novo,False
CD19_l187_int_2481,HLA-B0802,3,9,166,de novo,False
CD19_l187_int_2481,HLA-A2402,0,1,177,de novo,False
CD19_l187_int_2481,HLA-A2301,0,0,178,de novo,False
CD19_l187_int_2481,HLA-A1101,0,3,175,de novo,False
CD19_l187_int_2481,HLA-A0301,0,2,176,de novo,True
CD19_l187_int_2481,HLA-A0250,3,15,160,de novo,False
CD19_l187_int_2481,HLA-A0219,3,15,160,de novo,False
CD19_l187_int_2481,HLA-A0217,2,11,165,de novo,False
CD19_l187_int_2481,HLA-A2403,0,2,176,de novo,False
CD19_l187_int_2481,HLA-A0216,4,12,162,de novo,False
CD19_l187_int_2481,HLA-A0211,4,17,157,de novo,False
CD19_l187_int_2481,HLA-A0207,1,5,172,de novo,False
CD19_l187_int_2481,HLA-A0206,4,11,163,de novo,False
CD19_l187_int_2481,HLA-A0205,2,3,173,de novo,False
CD19_l187_int_2481,HLA-A0203,2,8,168,de novo,False
CD19_l187_int_2481,HLA-A0202,4,8,166,de novo,False
CD19_l187_int_2481,HLA-A0201,2,9,167,de novo,True
CD19_l187_int_2481,HLA-A0212,3,18,157,de novo,False
CD19_l187_int_2481,HLA-A2501,2,6,170,de novo,False
CD19_l187_int_2481,HLA-A2601,0,5,173,de novo,False
CD19_l187_int_2481,HLA-A2602,1,5,172,de novo,False
CD19_l187_int_2481,HLA-B0801,1,6,171,de novo,False
CD19_l187_int_2481,HLA-B0702,1,4,173,de novo,True
CD19_l187_int_2481,HLA-A8001,1,7,170,de novo,False
CD19_l187_int_2481,HLA-A6901,1,14,163,de novo,False
CD19_l187_int_2481,HLA-A6823,1,6,171,de novo,False
CD19_l187_int_2481,HLA-A6802,1,3,174,de novo,False
CD19_l187_int_2481,HLA-A6801,2,3,173,de novo,False
CD19_l187_int_2481,HLA-A6601,1,5,172,de novo,False
CD19_l187_int_2481,HLA-A3301,2,3,173,de novo,False
CD19_l187_int_2481,HLA-A3215,1,1,176,de novo,False
CD19_l187_int_2481,HLA-A3207,2,8,168,de novo,False
CD19_l187_int_2481,HLA-A3201,1,5,172,de novo,False
CD19_l187_int_2481,HLA-A3101,0,3,175,de novo,False
CD19_l187_int_2481,HLA-A3002,1,1,176,de novo,False
CD19_l187_int_2481,HLA-A3001,3,2,173,de novo,False
CD19_l187_int_2481,HLA-A2902,0,1,177,de novo,False
CD19_l187_int_2481,HLA-A2603,1,4,173,de novo,False
CD19_l187_nonint_0585,HLA-A0101,0,7,171,de novo,True
CD19_l187_nonint_0585,HLA-A0201,3,8,167,de novo,True
CD19_l187_nonint_0585,HLA-A0202,4,8,166,de novo,False
CD19_l187_nonint_0585,HLA-B4601,1,1,176,de novo,False
CD19_l187_nonint_0585,HLA-B4403,1,0,177,de novo,False
CD19_l187_nonint_0585,HLA-B4402,1,3,174,de novo,False
CD19_l187_nonint_0585,HLA-B4201,1,1,176,de novo,False
CD19_l187_nonint_0585,HLA-B4013,0,6,172,de novo,False
CD19_l187_nonint_0585,HLA-B4002,3,2,173,de novo,False
CD19_l187_nonint_0585,HLA-B4001,3,4,171,de novo,False
CD19_l187_nonint_0585,HLA-B3901,2,8,168,de novo,False
CD19_l187_nonint_0585,HLA-B3801,0,2,176,de novo,False
CD19_l187_nonint_0585,HLA-B3503,1,1,176,de novo,False
CD19_l187_nonint_0585,HLA-B2720,1,7,170,de novo,False
CD19_l187_nonint_0585,HLA-B2705,1,1,176,de novo,False
CD19_l187_nonint_0585,HLA-B1801,0,6,172,de novo,False
CD19_l187_nonint_0585,HLA-B1517,1,10,167,de novo,False
CD19_l187_nonint_0585,HLA-B1509,1,10,167,de novo,False
CD19_l187_nonint_0585,HLA-B1503,0,7,171,de novo,False
CD19_l187_nonint_0585,HLA-B4501,2,3,173,de novo,False
CD19_l187_nonint_0585,HLA-B4801,2,17,159,de novo,False
CD19_l187_nonint_0585,HLA-B5101,2,1,175,de novo,False
CD19_l187_nonint_0585,HLA-B5301,0,2,176,de novo,False
CD19_l187_nonint_0585,HLA-C1502,1,12,165,de novo,False
CD19_l187_nonint_0585,HLA-C1402,1,6,171,de novo,False
CD19_l187_nonint_0585,HLA-C1203,1,4,173,de novo,False
CD19_l187_nonint_0585,HLA-C0802,2,9,167,de novo,False
CD19_l187_nonint_0585,HLA-C0702,0,6,172,de novo,False
CD19_l187_nonint_0585,HLA-C0701,4,9,165,de novo,True
CD19_l187_nonint_0585,HLA-C0602,3,11,164,de novo,False
CD19_l187_nonint_0585,HLA-B1502,1,1,176,de novo,False
CD19_l187_nonint_0585,HLA-C0501,5,6,167,de novo,False
CD19_l187_nonint_0585,HLA-C0303,0,7,171,de novo,False
CD19_l187_nonint_0585,HLA-B8301,0,3,175,de novo,False
CD19_l187_nonint_0585,HLA-B7301,0,5,173,de novo,False
CD19_l187_nonint_0585,HLA-B5802,0,0,178,de novo,False
CD19_l187_nonint_0585,HLA-B5801,1,4,173,de novo,False
CD19_l187_nonint_0585,HLA-B5701,0,2,176,de novo,False
CD19_l187_nonint_0585,HLA-B5401,0,2,176,de novo,False
CD19_l187_nonint_0585,HLA-C0401,2,7,169,de novo,False
CD19_l187_nonint_0585,HLA-B1501,0,0,178,de novo,False
CD19_l187_nonint_0585,HLA-B3501,1,1,176,de novo,False
CD19_l187_nonint_0585,HLA-B0803,3,16,159,de novo,False
CD19_l187_nonint_0585,HLA-A2601,0,2,176,de novo,False
CD19_l187_nonint_0585,HLA-A2501,1,4,173,de novo,False
CD19_l187_nonint_0585,HLA-A2403,0,3,175,de novo,False
CD19_l187_nonint_0585,HLA-A2402,0,1,177,de novo,False
CD19_l187_nonint_0585,HLA-A2301,0,0,178,de novo,False
CD19_l187_nonint_0585,HLA-A1101,0,1,177,de novo,False
CD19_l187_nonint_0585,HLA-B1402,1,17,160,de novo,False
CD19_l187_nonint_0585,HLA-A0250,3,12,163,de novo,False
CD19_l187_nonint_0585,HLA-A0219,4,15,159,de novo,False
CD19_l187_nonint_0585,HLA-A0217,2,9,167,de novo,False
CD19_l187_nonint_0585,HLA-A0216,3,14,161,de novo,False
CD19_l187_nonint_0585,HLA-A0212,4,9,165,de novo,False
CD19_l187_nonint_0585,HLA-A0211,6,11,161,de novo,False
CD19_l187_nonint_0585,HLA-A0207,3,1,174,de novo,False
CD19_l187_nonint_0585,HLA-A0206,5,7,166,de novo,False
CD19_l187_nonint_0585,HLA-A0205,0,3,175,de novo,False
CD19_l187_nonint_0585,HLA-A0203,1,4,173,de novo,False
CD19_l187_nonint_0585,HLA-A2602,0,5,173,de novo,False
CD19_l187_nonint_0585,HLA-A2603,1,5,172,de novo,False
CD19_l187_nonint_0585,HLA-A0301,0,0,178,de novo,True
CD19_l187_nonint_0585,HLA-A2902,0,1,177,de novo,False
CD19_l187_nonint_0585,HLA-B0801,0,4,174,de novo,False
CD19_l187_nonint_0585,HLA-B0702,1,0,177,de novo,True
CD19_l187_nonint_0585,HLA-A8001,1,8,169,de novo,False
CD19_l187_nonint_0585,HLA-A6901,1,12,165,de novo,False
CD19_l187_nonint_0585,HLA-A6823,0,3,175,de novo,False
CD19_l187_nonint_0585,HLA-A6802,1,3,174,de novo,False
CD19_l187_nonint_0585,HLA-A6801,0,1,177,de novo,False
CD19_l187_nonint_0585,HLA-B0802,2,8,168,de novo,False
CD19_l187_nonint_0585,HLA-A3301,0,4,174,de novo,False
CD19_l187_nonint_0585,HLA-A3215,0,3,175,de novo,False
CD19_l187_nonint_0585,HLA-A3207,0,8,170,de novo,False
CD19_l187_nonint_0585,HLA-A3201,0,8,170,de novo,False
CD19_l187_nonint_0585,HLA-A3101,1,1,176,de novo,False
CD19_l187_nonint_0585,HLA-A3002,1,1,176,de novo,False
CD19_l187_nonint_0585,HLA-A3001,0,1,177,de novo,False
CD19_l187_nonint_0585,HLA-A6601,0,4,174,de novo,False
CD19_l187_nonint_0605,HLA-B4402,0,3,175,de novo,False
CD19_l187_nonint_0605,HLA-B4201,1,2,175,de novo,False
CD19_l187_nonint_0605,HLA-B4013,0,9,169,de novo,False
CD19_l187_nonint_0605,HLA-B4002,2,6,170,de novo,False
CD19_l187_nonint_0605,HLA-B4001,3,5,170,de novo,False
CD19_l187_nonint_0605,HLA-B3901,3,11,164,de novo,False
CD19_l187_nonint_0605,HLA-B3801,0,3,175,de novo,False
CD19_l187_nonint_0605,HLA-B3503,2,1,175,de novo,False
CD19_l187_nonint_0605,HLA-B1801,0,8,170,de novo,False
CD19_l187_nonint_0605,HLA-B2720,3,6,169,de novo,False
CD19_l187_nonint_0605,HLA-B2705,3,3,172,de novo,False
CD19_l187_nonint_0605,HLA-B1517,1,10,167,de novo,False
CD19_l187_nonint_0605,HLA-B1509,2,11,165,de novo,False
CD19_l187_nonint_0605,HLA-B1503,1,5,172,de novo,False
CD19_l187_nonint_0605,HLA-B1502,0,3,175,de novo,False
CD19_l187_nonint_0605,HLA-B1501,0,1,177,de novo,False
CD19_l187_nonint_0605,HLA-B4403,1,3,174,de novo,False
CD19_l187_nonint_0605,HLA-B3501,0,2,176,de novo,False
CD19_l187_nonint_0605,HLA-B4501,2,8,168,de novo,False
CD19_l187_nonint_0605,HLA-C1502,2,16,160,de novo,False
CD19_l187_nonint_0605,HLA-B4801,6,9,163,de novo,False
CD19_l187_nonint_0605,HLA-B1402,7,12,159,de novo,False
CD19_l187_nonint_0605,HLA-C1203,1,5,172,de novo,False
CD19_l187_nonint_0605,HLA-C0802,3,8,167,de novo,False
CD19_l187_nonint_0605,HLA-C0702,1,3,174,de novo,False
CD19_l187_nonint_0605,HLA-C0701,3,12,163,de novo,True
CD19_l187_nonint_0605,HLA-C0602,1,13,164,de novo,False
CD19_l187_nonint_0605,HLA-C0501,1,7,170,de novo,False
CD19_l187_nonint_0605,HLA-C0401,1,15,162,de novo,False
CD19_l187_nonint_0605,HLA-C0303,1,4,173,de novo,False
CD19_l187_nonint_0605,HLA-B8301,1,7,170,de novo,False
CD19_l187_nonint_0605,HLA-B7301,1,5,172,de novo,False
CD19_l187_nonint_0605,HLA-B5802,0,0,178,de novo,False
CD19_l187_nonint_0605,HLA-B5801,0,1,177,de novo,False
CD19_l187_nonint_0605,HLA-B5701,0,1,177,de novo,False
CD19_l187_nonint_0605,HLA-B5401,2,0,176,de novo,False
CD19_l187_nonint_0605,HLA-B5301,1,2,175,de novo,False
CD19_l187_nonint_0605,HLA-B5101,2,3,173,de novo,False
CD19_l187_nonint_0605,HLA-B4601,0,5,173,de novo,False
CD19_l187_nonint_0605,HLA-B0803,5,13,160,de novo,False
CD19_l187_nonint_0605,HLA-A0101,0,3,175,de novo,True
CD19_l187_nonint_0605,HLA-B0801,2,3,173,de novo,False
CD19_l187_nonint_0605,HLA-A2301,0,1,177,de novo,False
CD19_l187_nonint_0605,HLA-A1101,0,3,175,de novo,False
CD19_l187_nonint_0605,HLA-A0301,0,5,173,de novo,True
CD19_l187_nonint_0605,HLA-A0250,3,5,170,de novo,False
CD19_l187_nonint_0605,HLA-A0219,4,16,158,de novo,False
CD19_l187_nonint_0605,HLA-A0217,2,11,165,de novo,False
CD19_l187_nonint_0605,HLA-A0216,3,10,165,de novo,False
CD19_l187_nonint_0605,HLA-A2402,0,1,177,de novo,False
CD19_l187_nonint_0605,HLA-A0212,3,11,164,de novo,False
CD19_l187_nonint_0605,HLA-A0207,1,5,172,de novo,False
CD19_l187_nonint_0605,HLA-A0206,2,10,166,de novo,False
CD19_l187_nonint_0605,HLA-A0205,1,1,176,de novo,False
CD19_l187_nonint_0605,HLA-A0203,1,4,173,de novo,False
CD19_l187_nonint_0605,HLA-A0202,3,9,166,de novo,False
CD19_l187_nonint_0605,HLA-A0201,1,8,169,de novo,True
CD19_l187_nonint_0605,HLA-C1402,1,5,172,de novo,False
CD19_l187_nonint_0605,HLA-A0211,2,15,161,de novo,False
CD19_l187_nonint_0605,HLA-A2403,0,2,176,de novo,False
CD19_l187_nonint_0605,HLA-A2501,1,8,169,de novo,False
CD19_l187_nonint_0605,HLA-A2601,2,1,175,de novo,False
CD19_l187_nonint_0605,HLA-B0702,1,3,174,de novo,True
CD19_l187_nonint_0605,HLA-A8001,1,7,170,de novo,False
CD19_l187_nonint_0605,HLA-A6901,2,15,161,de novo,False
CD19_l187_nonint_0605,HLA-A6823,0,6,172,de novo,False
CD19_l187_nonint_0605,HLA-A6802,1,4,173,de novo,False
CD19_l187_nonint_0605,HLA-A6801,2,1,175,de novo,False
CD19_l187_nonint_0605,HLA-A6601,1,7,170,de novo,False
CD19_l187_nonint_0605,HLA-A3301,1,3,174,de novo,False
CD19_l187_nonint_0605,HLA-A3215,0,3,175,de novo,False
CD19_l187_nonint_0605,HLA-A3207,0,8,170,de novo,False
CD19_l187_nonint_0605,HLA-A3201,0,7,171,de novo,False
CD19_l187_nonint_0605,HLA-A3101,3,2,173,de novo,False
CD19_l187_nonint_0605,HLA-A3002,1,0,177,de novo,False
CD19_l187_nonint_0605,HLA-A3001,3,5,170,de novo,False
CD19_l187_nonint_0605,HLA-A2902,0,0,178,de novo,False
CD19_l187_nonint_0605,HLA-A2603,4,5,169,de novo,False
CD19_l187_nonint_0605,HLA-A2602,1,8,169,de novo,False
CD19_l187_nonint_0605,HLA-B0802,3,14,161,de novo,False
CD19_l187_nonint_0721,HLA-A0202,1,8,169,de novo,False
CD19_l187_nonint_0721,HLA-A0203,1,0,177,de novo,False
CD19_l187_nonint_0721,HLA-B1502,0,3,175,de novo,False
CD19_l187_nonint_0721,HLA-B4501,0,5,173,de novo,False
CD19_l187_nonint_0721,HLA-B4403,0,2,176,de novo,False
CD19_l187_nonint_0721,HLA-B4402,0,1,177,de novo,False
CD19_l187_nonint_0721,HLA-B4201,1,3,174,de novo,False
CD19_l187_nonint_0721,HLA-B4013,1,4,173,de novo,False
CD19_l187_nonint_0721,HLA-B4002,1,5,172,de novo,False
CD19_l187_nonint_0721,HLA-B4001,2,9,167,de novo,False
CD19_l187_nonint_0721,HLA-B4601,1,3,174,de novo,False
CD19_l187_nonint_0721,HLA-B3901,2,6,170,de novo,False
CD19_l187_nonint_0721,HLA-B3503,2,3,173,de novo,False
CD19_l187_nonint_0721,HLA-B3501,0,5,173,de novo,False
CD19_l187_nonint_0721,HLA-B2720,1,7,170,de novo,False
CD19_l187_nonint_0721,HLA-B2705,1,3,174,de novo,False
CD19_l187_nonint_0721,HLA-B1801,0,6,172,de novo,False
CD19_l187_nonint_0721,HLA-B1517,1,9,168,de novo,False
CD19_l187_nonint_0721,HLA-B1509,1,9,168,de novo,False
CD19_l187_nonint_0721,HLA-B3801,1,6,171,de novo,False
CD19_l187_nonint_0721,HLA-B1503,1,3,174,de novo,False
CD19_l187_nonint_0721,HLA-B4801,4,7,167,de novo,False
CD19_l187_nonint_0721,HLA-B5301,0,1,177,de novo,False
CD19_l187_nonint_0721,HLA-C1502,6,12,160,de novo,False
CD19_l187_nonint_0721,HLA-C1402,1,7,170,de novo,False
CD19_l187_nonint_0721,HLA-C1203,1,7,170,de novo,False
CD19_l187_nonint_0721,HLA-C0802,2,11,165,de novo,False
CD19_l187_nonint_0721,HLA-C0702,1,7,170,de novo,False
CD19_l187_nonint_0721,HLA-C0701,2,15,161,de novo,True
CD19_l187_nonint_0721,HLA-C0602,7,8,163,de novo,False
CD19_l187_nonint_0721,HLA-B5101,1,4,173,de novo,False
CD19_l187_nonint_0721,HLA-C0501,1,11,166,de novo,False
CD19_l187_nonint_0721,HLA-C0303,3,3,172,de novo,False
CD19_l187_nonint_0721,HLA-B8301,1,3,174,de novo,False
CD19_l187_nonint_0721,HLA-B7301,2,5,171,de novo,False
CD19_l187_nonint_0721,HLA-B5802,0,1,177,de novo,False
CD19_l187_nonint_0721,HLA-B5801,1,4,173,de novo,False
CD19_l187_nonint_0721,HLA-B5701,0,1,177,de novo,False
CD19_l187_nonint_0721,HLA-B5401,1,0,177,de novo,False
CD19_l187_nonint_0721,HLA-C0401,1,12,165,de novo,False
CD19_l187_nonint_0721,HLA-A0201,1,4,173,de novo,True
CD19_l187_nonint_0721,HLA-A0101,0,4,174,de novo,True
CD19_l187_nonint_0721,HLA-B1402,4,12,162,de novo,False
CD19_l187_nonint_0721,HLA-A2601,0,3,175,de novo,False
CD19_l187_nonint_0721,HLA-A2501,2,5,171,de novo,False
CD19_l187_nonint_0721,HLA-A2403,0,2,176,de novo,False
CD19_l187_nonint_0721,HLA-A2402,0,2,176,de novo,False
CD19_l187_nonint_0721,HLA-A2301,0,1,177,de novo,False
CD19_l187_nonint_0721,HLA-A1101,0,3,175,de novo,False
CD19_l187_nonint_0721,HLA-A0301,0,3,175,de novo,True
CD19_l187_nonint_0721,HLA-A2602,0,8,170,de novo,False
CD19_l187_nonint_0721,HLA-A0250,0,18,160,de novo,False
CD19_l187_nonint_0721,HLA-A0217,1,8,169,de novo,False
CD19_l187_nonint_0721,HLA-A0216,3,13,162,de novo,False
CD19_l187_nonint_0721,HLA-A0212,3,13,162,de novo,False
CD19_l187_nonint_0721,HLA-A0211,2,17,159,de novo,False
CD19_l187_nonint_0721,HLA-A0207,2,8,168,de novo,False
CD19_l187_nonint_0721,HLA-A0206,3,9,166,de novo,False
CD19_l187_nonint_0721,HLA-A0205,0,2,176,de novo,False
CD19_l187_nonint_0721,HLA-A0219,4,16,158,de novo,False
CD19_l187_nonint_0721,HLA-B1501,0,1,177,de novo,False
CD19_l187_nonint_0721,HLA-A2603,1,5,172,de novo,False
CD19_l187_nonint_0721,HLA-A3001,4,5,169,de novo,False
CD19_l187_nonint_0721,HLA-B0803,4,16,158,de novo,False
CD19_l187_nonint_0721,HLA-B0802,2,11,165,de novo,False
CD19_l187_nonint_0721,HLA-B0801,4,2,172,de novo,False
CD19_l187_nonint_0721,HLA-B0702,0,6,172,de novo,True
CD19_l187_nonint_0721,HLA-A8001,2,4,172,de novo,False
CD19_l187_nonint_0721,HLA-A6901,3,12,163,de novo,False
CD19_l187_nonint_0721,HLA-A6823,0,5,173,de novo,False
CD19_l187_nonint_0721,HLA-A2902,0,2,176,de novo,False
CD19_l187_nonint_0721,HLA-A6802,3,2,173,de novo,False
CD19_l187_nonint_0721,HLA-A6601,0,8,170,de novo,False
CD19_l187_nonint_0721,HLA-A3301,2,2,174,de novo,False
CD19_l187_nonint_0721,HLA-A3215,0,3,175,de novo,False
CD19_l187_nonint_0721,HLA-A3207,0,10,168,de novo,False
CD19_l187_nonint_0721,HLA-A3201,2,7,169,de novo,False
CD19_l187_nonint_0721,HLA-A3101,2,3,173,de novo,False
CD19_l187_nonint_0721,HLA-A3002,1,1,176,de novo,False
CD19_l187_nonint_0721,HLA-A6801,2,4,172,de novo,False
CD19_l187_int_1723,HLA-C1502,0,11,167,de novo,False
CD19_l187_int_1723,HLA-A0201,3,7,168,de novo,True
CD19_l187_int_1723,HLA-A0203,1,10,167,de novo,False
CD19_l187_int_1723,HLA-B4403,0,4,174,de novo,False
CD19_l187_int_1723,HLA-B4402,0,2,176,de novo,False
CD19_l187_int_1723,HLA-B4201,1,1,176,de novo,False
CD19_l187_int_1723,HLA-B4013,0,6,172,de novo,False
CD19_l187_int_1723,HLA-B4002,1,3,174,de novo,False
CD19_l187_int_1723,HLA-B4001,1,9,168,de novo,False
CD19_l187_int_1723,HLA-B3901,5,7,166,de novo,False
CD19_l187_int_1723,HLA-B3801,5,1,172,de novo,False
CD19_l187_int_1723,HLA-B3503,1,4,173,de novo,False
CD19_l187_int_1723,HLA-B3501,4,0,174,de novo,False
CD19_l187_int_1723,HLA-B2720,1,4,173,de novo,False
CD19_l187_int_1723,HLA-B2705,1,2,175,de novo,False
CD19_l187_int_1723,HLA-B1801,0,3,175,de novo,False
CD19_l187_int_1723,HLA-B1517,2,8,168,de novo,False
CD19_l187_int_1723,HLA-B1509,2,11,165,de novo,False
CD19_l187_int_1723,HLA-B4501,1,1,176,de novo,False
CD19_l187_int_1723,HLA-B4601,0,4,174,de novo,False
CD19_l187_int_1723,HLA-B4801,3,11,164,de novo,False
CD19_l187_int_1723,HLA-B5101,1,6,171,de novo,False
CD19_l187_int_1723,HLA-C1402,0,11,167,de novo,False
CD19_l187_int_1723,HLA-C1203,0,5,173,de novo,False
CD19_l187_int_1723,HLA-C0802,3,6,169,de novo,False
CD19_l187_int_1723,HLA-C0702,0,4,174,de novo,False
CD19_l187_int_1723,HLA-C0701,1,9,168,de novo,True
CD19_l187_int_1723,HLA-C0602,2,9,167,de novo,False
CD19_l187_int_1723,HLA-C0501,4,3,171,de novo,False
CD19_l187_int_1723,HLA-B1503,0,8,170,de novo,False
CD19_l187_int_1723,HLA-C0401,1,12,165,de novo,False
CD19_l187_int_1723,HLA-B8301,1,6,171,de novo,False
CD19_l187_int_1723,HLA-B7301,0,2,176,de novo,False
CD19_l187_int_1723,HLA-B5802,0,0,178,de novo,False
CD19_l187_int_1723,HLA-B5801,1,5,172,de novo,False
CD19_l187_int_1723,HLA-B5701,1,2,175,de novo,False
CD19_l187_int_1723,HLA-B5401,1,2,175,de novo,False
CD19_l187_int_1723,HLA-B5301,2,1,175,de novo,False
CD19_l187_int_1723,HLA-C0303,0,8,170,de novo,False
CD19_l187_int_1723,HLA-B1502,0,3,175,de novo,False
CD19_l187_int_1723,HLA-B1501,1,1,176,de novo,False
CD19_l187_int_1723,HLA-B1402,3,7,168,de novo,False
CD19_l187_int_1723,HLA-A2601,0,6,172,de novo,False
CD19_l187_int_1723,HLA-A2501,2,8,168,de novo,False
CD19_l187_int_1723,HLA-A2403,0,2,176,de novo,False
CD19_l187_int_1723,HLA-A2402,0,1,177,de novo,False
CD19_l187_int_1723,HLA-A2301,0,0,178,de novo,False
CD19_l187_int_1723,HLA-A1101,0,1,177,de novo,False
CD19_l187_int_1723,HLA-A0301,0,0,178,de novo,True
CD19_l187_int_1723,HLA-A2602,1,7,170,de novo,False
CD19_l187_int_1723,HLA-A0250,3,16,159,de novo,False
CD19_l187_int_1723,HLA-A0217,1,16,161,de novo,False
CD19_l187_int_1723,HLA-A0216,4,15,159,de novo,False
CD19_l187_int_1723,HLA-A0212,4,16,158,de novo,False
CD19_l187_int_1723,HLA-A0211,4,12,162,de novo,False
CD19_l187_int_1723,HLA-A0207,1,6,171,de novo,False
CD19_l187_int_1723,HLA-A0206,4,8,166,de novo,False
CD19_l187_int_1723,HLA-A0205,2,3,173,de novo,False
CD19_l187_int_1723,HLA-A0219,3,18,157,de novo,False
CD19_l187_int_1723,HLA-A0202,3,11,164,de novo,False
CD19_l187_int_1723,HLA-A2603,0,7,171,de novo,False
CD19_l187_int_1723,HLA-A3001,1,4,173,de novo,False
CD19_l187_int_1723,HLA-B0803,3,15,160,de novo,False
CD19_l187_int_1723,HLA-B0802,3,9,166,de novo,False
CD19_l187_int_1723,HLA-B0801,2,4,172,de novo,False
CD19_l187_int_1723,HLA-B0702,1,2,175,de novo,True
CD19_l187_int_1723,HLA-A8001,1,5,172,de novo,False
CD19_l187_int_1723,HLA-A6901,1,11,166,de novo,False
CD19_l187_int_1723,HLA-A6823,1,6,171,de novo,False
CD19_l187_int_1723,HLA-A2902,0,1,177,de novo,False
CD19_l187_int_1723,HLA-A6802,1,3,174,de novo,False
CD19_l187_int_1723,HLA-A6601,1,3,174,de novo,False
CD19_l187_int_1723,HLA-A3301,2,4,172,de novo,False
CD19_l187_int_1723,HLA-A3215,1,1,176,de novo,False
CD19_l187_int_1723,HLA-A3207,1,9,168,de novo,False
CD19_l187_int_1723,HLA-A3201,0,6,172,de novo,False
CD19_l187_int_1723,HLA-A3101,0,3,175,de novo,False
CD19_l187_int_1723,HLA-A3002,1,1,176,de novo,False
CD19_l187_int_1723,HLA-A6801,1,3,174,de novo,False
CD19_l187_int_1723,HLA-A0101,2,4,172,de novo,True
CD19_l187_int_3183,HLA-A0101,1,4,173,de novo,True
CD19_l187_int_3183,HLA-C1402,1,9,168,de novo,False
CD19_l187_int_3183,HLA-B4402,0,3,175,de novo,False
CD19_l187_int_3183,HLA-B4201,1,1,176,de novo,False
CD19_l187_int_3183,HLA-B4013,0,6,172,de novo,False
CD19_l187_int_3183,HLA-B4002,1,3,174,de novo,False
CD19_l187_int_3183,HLA-B4001,1,8,169,de novo,False
CD19_l187_int_3183,HLA-B3901,7,7,164,de novo,False
CD19_l187_int_3183,HLA-B3801,6,1,171,de novo,False
CD19_l187_int_3183,HLA-B4501,1,2,175,de novo,False
CD19_l187_int_3183,HLA-B3503,1,3,174,de novo,False
CD19_l187_int_3183,HLA-B2720,1,4,173,de novo,False
CD19_l187_int_3183,HLA-B2705,1,4,173,de novo,False
CD19_l187_int_3183,HLA-B1801,0,3,175,de novo,False
CD19_l187_int_3183,HLA-B1517,3,9,166,de novo,False
CD19_l187_int_3183,HLA-B1509,2,12,164,de novo,False
CD19_l187_int_3183,HLA-B1503,0,12,166,de novo,False
CD19_l187_int_3183,HLA-B1502,0,5,173,de novo,False
CD19_l187_int_3183,HLA-B3501,3,1,174,de novo,False
CD19_l187_int_3183,HLA-B1501,1,2,175,de novo,False
CD19_l187_int_3183,HLA-B4601,0,4,174,de novo,False
CD19_l187_int_3183,HLA-B5101,1,5,172,de novo,False
CD19_l187_int_3183,HLA-C1502,2,8,168,de novo,False
CD19_l187_int_3183,HLA-C1203,0,5,173,de novo,False
CD19_l187_int_3183,HLA-C0802,5,5,168,de novo,False
CD19_l187_int_3183,HLA-C0702,0,4,174,de novo,False
CD19_l187_int_3183,HLA-C0701,1,12,165,de novo,True
CD19_l187_int_3183,HLA-C0602,1,11,166,de novo,False
CD19_l187_int_3183,HLA-C0501,5,3,170,de novo,False
CD19_l187_int_3183,HLA-B4801,4,10,164,de novo,False
CD19_l187_int_3183,HLA-C0401,1,13,164,de novo,False
CD19_l187_int_3183,HLA-B8301,1,6,171,de novo,False
CD19_l187_int_3183,HLA-B7301,0,3,175,de novo,False
CD19_l187_int_3183,HLA-B5802,0,0,178,de novo,False
CD19_l187_int_3183,HLA-B5801,0,7,171,de novo,False
CD19_l187_int_3183,HLA-B5701,0,2,176,de novo,False
CD19_l187_int_3183,HLA-B5401,1,2,175,de novo,False
CD19_l187_int_3183,HLA-B5301,2,1,175,de novo,False
CD19_l187_int_3183,HLA-C0303,0,9,169,de novo,False
CD19_l187_int_3183,HLA-B1402,2,14,162,de novo,False
CD19_l187_int_3183,HLA-B4403,0,3,175,de novo,False
CD19_l187_int_3183,HLA-B0802,2,9,167,de novo,False
CD19_l187_int_3183,HLA-A2403,0,2,176,de novo,False
CD19_l187_int_3183,HLA-A2402,0,2,176,de novo,False
CD19_l187_int_3183,HLA-A2301,0,0,178,de novo,False
CD19_l187_int_3183,HLA-A1101,1,1,176,de novo,False
CD19_l187_int_3183,HLA-A0301,0,1,177,de novo,True
CD19_l187_int_3183,HLA-A0250,2,19,157,de novo,False
