binder_name,Average_binder_parental_RMSD
BCMA_l59_nonint_0441,0.8046
BCMA_l59_nonint_1271,0.9458
BCMA_l59_int_0009,0.7794000000000001
BCMA_l59_nonint_1062,0.6884
BCMA_l59_int_0926,0.7402
BCMA_l59_nonint_0561,0.891
BCMA_l59_int_0571,0.8668000000000001
BCMA_l59_int_0191,0.7148
BCMA_l59_int_0350,0.7781999999999999
BCMA_l59_nonint_0799,0.7784000000000001
BCMA_l59_nonint_1747,0.7558
BCMA_l59_nonint_1385,0.5566000000000001
BCMA_l59_nonint_0194,0.6597999999999999
BCMA_l59_nonint_0690,0.739
BCMA_l59_nonint_1663,0.8352
BCMA_l59_nonint_0797,0.7337999999999999
BCMA_l59_nonint_0989,0.5690000000000001
BCMA_l59_nonint_0828,0.5472
BCMA_l59_int_1348,0.8373999999999999
BCMA_l59_nonint_1524,0.7624000000000001
BCMA_l59_nonint_1261,0.6050000000000001
BCMA_l59_nonint_1999,0.7172
BCMA_l59_nonint_1523,0.7124
BCMA_l59_nonint_1525,0.7762
BCMA_l59_nonint_0795,0.8158
BCMA_l59_nonint_0225,0.6056000000000001
BCMA_l59_int_1198,0.768
BCMA_l59_int_1764,0.7222
BCMA_l59_nonint_1756,0.7546
BCMA_l59_nonint_0901,0.8558
BCMA_l59_nonint_0679,0.946
BCMA_l59_nonint_1758,0.7598
BCMA_l59_nonint_0440,0.8466000000000001
BCMA_l59_nonint_0272,0.7588
BCMA_l59_nonint_1677,0.8646
BCMA_l59_nonint_0817,0.8299999999999998
BCMA_l59_nonint_1968,0.8478
BCMA_l59_nonint_0579,0.5386
BCMA_l59_nonint_1957,0.8812
BCMA_l59_nonint_0891,0.8093999999999999
BCMA_l59_nonint_1884,0.5599999999999999
BCMA_l59_nonint_0244,0.7857999999999999
BCMA_l59_int_0569,0.9442
BCMA_l59_nonint_0880,0.8664
BCMA_l59_nonint_1532,0.6372
BCMA_l59_nonint_1594,0.5065999999999999
BCMA_l59_nonint_1484,0.982
BCMA_l59_nonint_0968,0.7256
BCMA_l59_nonint_1316,0.6822
BCMA_l59_nonint_0153,0.6956
BCMA_l59_nonint_1172,0.6388
BCMA_l59_nonint_1098,0.8312000000000002
BCMA_l59_int_0427,0.8972
BCMA_l59_nonint_0428,0.6846
BCMA_l59_nonint_0204,0.5693999999999999
BCMA_l59_nonint_0791,0.8246
BCMA_l59_int_0925,0.6272
BCMA_l59_nonint_0234,0.6806000000000001
BCMA_l59_nonint_0197,0.8075999999999999
BCMA_l59_nonint_0377,0.6991999999999999
BCMA_l59_nonint_0724,0.6714
BCMA_l59_nonint_1056,0.6194
BCMA_l59_int_1170,0.808
BCMA_l59_int_0811,0.7866
BCMA_l59_nonint_0592,0.7976000000000001
BCMA_l59_nonint_1351,0.9058
BCMA_l59_int_0742,0.7360000000000001
BCMA_l59_nonint_0335,0.7706
BCMA_l59_nonint_1598,0.8084
BCMA_l59_nonint_1080,0.5513999999999999
BCMA_l59_nonint_0956,0.4804
BCMA_l59_int_0584,0.7976
BCMA_l59_nonint_1914,0.728
BCMA_l59_int_1727,0.768
BCMA_l59_nonint_0262,0.7552
BCMA_l59_nonint_0523,0.7242000000000001
BCMA_l59_nonint_1198,0.8350000000000002
BCMA_l59_nonint_1313,0.736
BCMA_l59_nonint_0948,0.6681999999999999
BCMA_l59_nonint_1240,0.9574
BCMA_l59_nonint_0480,0.7138
BCMA_l59_int_1805,0.828
BCMA_l59_int_0223,0.6980000000000001
BCMA_l59_nonint_0034,0.8306000000000001
BCMA_l59_nonint_1177,0.7649999999999999
BCMA_l59_nonint_0566,0.828
BCMA_l59_nonint_1114,0.6596
BCMA_l59_nonint_1517,0.8140000000000001
BCMA_l59_nonint_1470,0.7634
BCMA_l59_nonint_0502,0.7966
BCMA_l59_nonint_0967,0.649
BCMA_l59_nonint_1476,0.9258
BCMA_l59_nonint_1477,0.6512
BCMA_l59_int_1555,0.6931999999999999
BCMA_l59_int_1702,0.768
BCMA_l59_int_0289,0.7766
BCMA_l59_nonint_1139,0.7612
BCMA_l59_nonint_1202,0.9614
BCMA_l59_nonint_1734,0.7872
BCMA_l59_int_0260,0.7100000000000001
BCMA_l59_int_0129,0.7562
BCMA_l59_nonint_0621,0.8240000000000001
BCMA_l59_nonint_1573,0.7706000000000001
BCMA_l59_nonint_1227,0.8926000000000001
BCMA_l59_nonint_1934,0.74
BCMA_l59_nonint_0318,0.8348000000000001
BCMA_l59_nonint_1516,0.9027999999999998
BCMA_l59_nonint_0913,0.9856
BCMA_l59_nonint_1992,0.8474
BCMA_l59_int_1732,0.9304
BCMA_l59_nonint_1157,0.8457999999999999
BCMA_l59_nonint_1733,0.7814
BCMA_l59_int_0655,0.8390000000000001
BCMA_l59_int_0594,0.7642
BCMA_l59_nonint_0546,0.7304
BCMA_l59_nonint_1557,0.9734
BCMA_l59_nonint_0659,0.6378
BCMA_l59_int_0442,0.7487999999999999
BCMA_l59_nonint_1047,0.8907999999999999
BCMA_l59_nonint_0477,0.7034
BCMA_l59_int_1911,0.7909999999999999
BCMA_l59_nonint_1357,0.6824
BCMA_l59_nonint_0929,0.7494
BCMA_l59_nonint_0617,0.6942
BCMA_l59_nonint_0908,0.6766
BCMA_l59_int_0039,0.7542
BCMA_l59_nonint_0261,0.6406000000000001
BCMA_l59_int_0772,0.7514
BCMA_l59_nonint_1491,0.7074
BCMA_l59_nonint_0488,0.624
BCMA_l59_int_1467,0.7726
BCMA_l59_nonint_0332,0.859
BCMA_l59_int_1215,0.7342000000000001
BCMA_l59_nonint_0735,0.7634000000000001
BCMA_l59_nonint_0636,0.6896
BCMA_l59_int_1196,0.6706000000000001
BCMA_l59_int_0050,0.8417999999999999
BCMA_l59_nonint_0856,0.9062
BCMA_l59_nonint_0898,0.5626
BCMA_l59_int_0669,0.9260000000000002
BCMA_l59_nonint_0988,0.5473999999999999
BCMA_l59_nonint_0540,0.7482
BCMA_l59_int_1217,0.9572
BCMA_l59_int_0809,0.6085999999999999
BCMA_l59_nonint_0454,0.8149999999999998
BCMA_l59_nonint_1156,0.8058
BCMA_l59_nonint_1866,0.873
BCMA_l59_nonint_0267,0.6948
BCMA_l59_nonint_1830,0.7034
BCMA_l59_int_0024,0.8364
BCMA_l59_nonint_1684,0.7764
BCMA_l59_nonint_0516,0.912
BCMA_l59_nonint_1270,0.7524
BCMA_l59_nonint_1228,0.7808
BCMA_l59_nonint_1105,0.9382
BCMA_l59_nonint_1472,0.6365999999999999
BCMA_l59_int_1158,0.8150000000000001
BCMA_l59_nonint_0630,0.8816
BCMA_l59_nonint_1691,0.4763999999999999
BCMA_l59_int_0390,0.941
BCMA_l59_nonint_0431,0.7856
BCMA_l59_nonint_1380,0.8263999999999999
BCMA_l59_nonint_0644,0.9728
BCMA_l59_nonint_1149,0.7297999999999999
BCMA_l59_int_0644,0.9458
BCMA_l59_int_1451,0.7809999999999999
BCMA_l59_nonint_1919,0.5214000000000001
BCMA_l59_int_1524,0.8859999999999999
BCMA_l59_int_1273,0.7398
BCMA_l59_nonint_0759,0.7852
BCMA_l59_nonint_1225,0.9606
BCMA_l59_nonint_1695,0.9158
BCMA_l59_nonint_1926,0.8443999999999999
BCMA_l59_nonint_0379,0.9452
BCMA_l59_nonint_0392,0.818
BCMA_l59_nonint_0750,0.7668000000000001
BCMA_l59_nonint_0634,0.7322
BCMA_l59_int_0813,0.8618
BCMA_l59_int_1271,0.7206
BCMA_l59_nonint_1326,0.6924
BCMA_l59_nonint_0054,0.8868
BCMA_l59_nonint_0286,0.5112
BCMA_l59_int_1520,0.7984
BCMA_l59_int_0387,0.7517999999999999
BCMA_l59_nonint_1447,0.917
BCMA_l59_nonint_1253,0.7874
BCMA_l59_nonint_1890,0.8768
BCMA_l59_int_0201,0.8276
BCMA_l59_nonint_1352,0.9118
BCMA_l59_nonint_0884,0.8116
BCMA_l59_nonint_0683,0.8527999999999999
BCMA_l59_nonint_1063,0.6856
BCMA_l59_nonint_1448,0.6384
BCMA_l59_nonint_0077,0.717
BCMA_l59_nonint_0779,0.6971999999999999
BCMA_l59_nonint_1849,0.7939999999999999
BCMA_l59_nonint_0963,0.884
BCMA_l59_int_1954,0.7686
BCMA_l59_int_0246,0.8331999999999999
BCMA_l59_nonint_1969,0.5920000000000001
BCMA_l59_int_0116,0.79
BCMA_l59_nonint_0479,0.5402000000000001
BCMA_l59_nonint_0868,0.7362
BCMA_l59_int_0919,0.7264
BCMA_l59_nonint_1413,0.6266
BCMA_l59_int_0716,0.829
BCMA_l59_int_0706,0.7571999999999999
BCMA_l59_int_0937,0.6848000000000001
BCMA_l59_nonint_1577,0.6649999999999999
BCMA_l59_int_1084,0.7752000000000001
BCMA_l59_nonint_0984,0.8922000000000001
BCMA_l59_int_1146,0.6479999999999999
BCMA_l59_int_1462,0.8894
BCMA_l59_nonint_0761,0.7822
BCMA_l59_int_0473,0.7664
BCMA_l59_nonint_0829,0.8181999999999998
BCMA_l59_nonint_1610,0.9786
BCMA_l59_nonint_0518,0.6784000000000001
BCMA_l59_int_0198,0.6228
BCMA_l59_nonint_1333,0.8118000000000001
BCMA_l59_nonint_0886,0.7518
BCMA_l59_int_0400,0.5576000000000001
BCMA_l59_int_0206,0.7454
BCMA_l59_int_0013,0.8178000000000001
BCMA_l59_nonint_1216,0.6618
BCMA_l59_int_0001,0.7608
BCMA_l59_int_1342,0.8190000000000002
BCMA_l59_int_0721,0.7588000000000001
BCMA_l59_int_1190,0.8622
BCMA_l59_int_0835,0.6736000000000001
BCMA_l59_nonint_0649,0.7169999999999999
BCMA_l59_nonint_1421,0.9656
BCMA_l59_nonint_0264,0.764
BCMA_l59_nonint_1835,0.5780000000000001
BCMA_l59_nonint_0832,0.522
BCMA_l59_nonint_1953,0.6880000000000001
BCMA_l59_nonint_0301,0.8048
BCMA_l59_int_0475,0.793
BCMA_l59_nonint_1462,0.6357999999999999
BCMA_l59_nonint_1137,0.7894
BCMA_l59_nonint_0595,0.6692
BCMA_l59_int_0935,0.7258000000000001
BCMA_l59_int_1798,0.7878000000000001
BCMA_l59_nonint_0677,0.7942
BCMA_l59_int_1233,0.7378
BCMA_l59_nonint_1492,0.6076
BCMA_l59_nonint_1153,0.7588
BCMA_l59_nonint_1837,0.6329999999999999
BCMA_l59_int_0097,0.68
BCMA_l59_nonint_0820,0.8132000000000001
BCMA_l59_int_0391,0.7958000000000001
BCMA_l59_int_1544,0.7816
BCMA_l59_int_0472,0.7046000000000001
BCMA_l59_int_0952,0.8240000000000001
BCMA_l59_int_0166,0.7116
BCMA_l59_nonint_1279,0.9284
BCMA_l59_nonint_1458,0.5986
BCMA_l59_nonint_1406,0.6968
BCMA_l59_int_0535,0.8145999999999999
BCMA_l59_int_0151,0.7468
BCMA_l59_nonint_0887,0.8006
BCMA_l59_nonint_0343,0.8958
BCMA_l59_nonint_1449,0.6096
BCMA_l59_nonint_1206,0.8585999999999998
BCMA_l59_nonint_0646,0.7390000000000001
BCMA_l59_int_1861,0.7651999999999999
BCMA_l59_nonint_0097,0.9920000000000002
BCMA_l59_nonint_0065,0.7538
BCMA_l59_nonint_0471,0.7677999999999999
BCMA_l59_nonint_0823,0.5519999999999999
BCMA_l59_int_0929,0.7304
BCMA_l59_nonint_1861,0.6563999999999999
BCMA_l59_int_1831,0.7698
BCMA_l59_nonint_1609,0.657
BCMA_l59_int_1324,0.8240000000000001
BCMA_l59_int_1553,0.8396000000000001
BCMA_l59_int_0094,0.8661999999999999
BCMA_l59_int_1604,0.9022
BCMA_l59_nonint_1241,0.8065999999999999
BCMA_l59_nonint_0509,0.6655999999999999
BCMA_l59_int_1018,0.7744
BCMA_l59_nonint_0132,0.5454000000000001
BCMA_l59_nonint_0373,0.742
BCMA_l59_int_1807,0.7078
BCMA_l59_int_1178,0.633
BCMA_l59_int_1999,0.9208
BCMA_l59_int_1657,0.683
BCMA_l59_int_1483,0.8168
BCMA_l59_int_0989,0.7764
BCMA_l59_nonint_0172,0.7592000000000001
BCMA_l59_int_1448,0.7508
BCMA_l59_int_0629,0.7819999999999999
BCMA_l59_nonint_0383,0.6698000000000001
BCMA_l59_int_1140,0.8408
BCMA_l59_int_0338,0.8236000000000001
BCMA_l59_nonint_0873,0.8462
BCMA_l59_nonint_0019,0.733
BCMA_l59_int_0313,0.7686
BCMA_l59_int_0088,0.8236000000000001
BCMA_l59_nonint_1268,0.6212
BCMA_l59_int_0084,0.8211999999999999
BCMA_l59_int_1080,0.7504
BCMA_l59_int_1320,0.8939999999999999
BCMA_l59_nonint_1900,0.7972
BCMA_l59_int_1101,0.7472
BCMA_l59_int_0537,0.6930000000000001
BCMA_l59_nonint_1356,0.7592000000000001
BCMA_l59_nonint_1415,0.825
BCMA_l59_int_0128,0.8516
BCMA_l59_int_0523,0.8093999999999999
BCMA_l59_int_1353,0.8278000000000001
BCMA_l59_int_0202,0.6982000000000002
BCMA_l59_nonint_1187,0.7026
BCMA_l59_nonint_0256,0.8710000000000001
BCMA_l59_nonint_1303,0.992
BCMA_l59_int_0418,0.8876
BCMA_l59_nonint_0180,0.7312
BCMA_l59_int_1572,0.693
BCMA_l59_nonint_1689,0.7193999999999999
BCMA_l59_int_1401,0.8221999999999999
BCMA_l59_int_0083,0.7662
BCMA_l59_int_1644,0.8699999999999999
BCMA_l59_int_1713,0.865
BCMA_l59_int_0188,0.7821999999999999
BCMA_l59_nonint_1203,0.757
BCMA_l59_int_1601,0.9112
BCMA_l59_int_0671,0.8534
BCMA_l59_nonint_1946,0.7046
BCMA_l59_nonint_1215,0.8055999999999999
BCMA_l59_nonint_1478,0.7567999999999999
BCMA_l59_int_0379,0.8699999999999999
BCMA_l59_nonint_0400,0.965
BCMA_l59_int_1862,0.6968
BCMA_l59_nonint_1404,0.6275999999999999
BCMA_l59_int_0070,0.701
BCMA_l59_nonint_0872,0.5896000000000001
BCMA_l59_nonint_1903,0.7732000000000001
BCMA_l59_int_1696,0.8392
BCMA_l59_int_0774,0.7329999999999999
BCMA_l59_int_1491,0.8234
BCMA_l59_int_0786,0.7200000000000001
BCMA_l59_nonint_0897,0.8158000000000001
BCMA_l59_nonint_0374,0.8572000000000001
BCMA_l59_int_0101,0.8044
BCMA_l59_nonint_1981,0.5138
BCMA_l59_nonint_1429,0.7424
BCMA_l59_int_0080,0.7448
BCMA_l59_int_0521,0.6918
BCMA_l59_nonint_1377,0.7056000000000001
BCMA_l59_int_1968,0.8221999999999999
BCMA_l59_nonint_1832,0.6334000000000001
BCMA_l59_int_1291,0.6396000000000001
BCMA_l59_nonint_1141,0.7003999999999999
BCMA_l59_nonint_0243,0.764
BCMA_l59_int_0052,0.8452
BCMA_l59_nonint_0945,0.6966
BCMA_l59_int_1456,0.7656
BCMA_l59_nonint_1235,0.6849999999999999
BCMA_l59_int_0598,0.67
BCMA_l59_nonint_0044,0.5968
BCMA_l59_int_1133,0.8202
BCMA_l59_int_0735,0.7028000000000001
BCMA_l59_int_1602,0.7364
BCMA_l59_nonint_2000,0.7689999999999999
BCMA_l59_nonint_1369,0.7365999999999999
BCMA_l59_nonint_0847,0.808
BCMA_l59_nonint_0586,0.621
BCMA_l59_int_0181,0.765
BCMA_l59_nonint_1280,0.6488
BCMA_l59_int_0274,0.7916000000000001
BCMA_l59_nonint_0980,0.6315999999999999
BCMA_l59_int_1464,0.9086
BCMA_l59_int_1243,0.7737999999999999
BCMA_l59_int_1568,0.7826
BCMA_l59_int_1405,0.7622000000000001
BCMA_l59_int_0757,0.7506
BCMA_l59_int_0017,0.8295999999999999
BCMA_l59_int_1603,0.866
BCMA_l59_nonint_1148,0.8603999999999999
BCMA_l59_nonint_0643,0.8038000000000001
BCMA_l59_int_0380,0.7595999999999999
BCMA_l59_nonint_0237,0.7919999999999999
BCMA_l59_int_0577,0.8004
BCMA_l59_nonint_1632,0.6792
BCMA_l59_nonint_0936,0.789
BCMA_l59_nonint_1456,0.8277999999999999
BCMA_l59_nonint_0865,0.8276
BCMA_l59_nonint_0995,0.8229999999999998
BCMA_l59_nonint_1485,0.7312000000000001
BCMA_l59_int_1515,0.7806000000000001
BCMA_l59_int_0395,0.7654000000000001
BCMA_l59_nonint_1337,0.6332000000000001
BCMA_l59_nonint_1693,0.6122
BCMA_l59_nonint_0403,0.8032
BCMA_l59_int_1297,0.8058
BCMA_l59_int_1506,0.8777999999999999
BCMA_l59_int_0975,0.6864
BCMA_l59_nonint_0212,0.9896
BCMA_l59_int_0032,0.8959999999999999
BCMA_l59_int_1031,0.6894
BCMA_l59_int_0496,0.8577999999999999
BCMA_l59_nonint_0755,0.5958
BCMA_l59_int_1790,0.6965999999999999
BCMA_l59_int_0861,0.7606
BCMA_l59_int_0158,0.6894
BCMA_l59_int_0405,0.617
BCMA_l59_int_0994,0.6834
BCMA_l59_int_0859,0.8698
BCMA_l59_int_1989,0.6186
BCMA_l59_int_0733,0.808
BCMA_l59_int_1751,0.7444
BCMA_l59_int_1894,0.7404
BCMA_l59_nonint_1714,0.6562000000000001
BCMA_l59_int_1407,0.8290000000000001
BCMA_l59_nonint_1645,0.5244
BCMA_l59_int_0604,0.7462
BCMA_l59_nonint_1641,0.917
BCMA_l59_int_1188,0.8343999999999999
BCMA_l59_int_0684,0.7854000000000001
BCMA_l59_nonint_1976,0.8538
BCMA_l59_int_0193,0.7677999999999999
BCMA_l59_int_0222,0.725
BCMA_l59_nonint_1312,0.8838000000000001
BCMA_l59_int_0884,0.794
BCMA_l59_int_1885,0.6683999999999999
BCMA_l59_int_1269,0.8734
BCMA_l59_int_1208,0.7003999999999999
BCMA_l59_int_0646,0.6688
BCMA_l59_int_0599,0.6878
BCMA_l59_nonint_1566,0.6716
BCMA_l59_int_0850,0.7912000000000001
BCMA_l59_nonint_1765,0.7026
BCMA_l59_int_0520,0.7468
BCMA_l59_int_1625,0.8311999999999999
BCMA_l59_int_1478,0.7488
BCMA_l59_nonint_1980,0.8388
BCMA_l59_int_0469,0.9444
BCMA_l59_int_1396,0.7365999999999999
BCMA_l59_nonint_1037,0.9664
BCMA_l59_int_1411,0.9454
BCMA_l59_int_0806,0.7891999999999999
BCMA_l59_int_0681,0.7622000000000001
BCMA_l59_nonint_0376,0.8284
BCMA_l59_nonint_1443,0.9676
BCMA_l59_int_1022,0.9106
BCMA_l59_int_1549,0.7114
BCMA_l59_int_1387,0.9058
BCMA_l59_nonint_0091,0.9278
BCMA_l59_nonint_1699,0.8173999999999999
BCMA_l59_int_1187,0.7612
BCMA_l59_nonint_0408,0.8378
BCMA_l59_int_0102,0.5688000000000001
BCMA_l59_int_0231,0.7736
BCMA_l59_nonint_0007,0.734
BCMA_l59_int_1940,0.683
BCMA_l59_int_1794,0.8332
BCMA_l59_int_1406,0.8214
BCMA_l59_int_0534,0.7928000000000001
BCMA_l59_int_0909,0.8576
BCMA_l59_int_1180,0.7218
BCMA_l59_int_0495,0.7343999999999999
BCMA_l59_nonint_0235,0.8518000000000001
BCMA_l59_int_1840,0.7036
BCMA_l59_int_1722,0.7942
BCMA_l59_nonint_1631,0.9086
BCMA_l59_int_0943,0.625
BCMA_l59_int_1500,0.7194
BCMA_l59_int_0578,0.8061999999999999
BCMA_l59_int_1680,0.8656
BCMA_l59_int_1457,0.7489999999999999
BCMA_l59_int_0117,0.7964
BCMA_l59_int_1106,0.7405999999999999
BCMA_l59_int_1126,0.7564
BCMA_l59_nonint_1852,0.9486
BCMA_l59_int_0843,0.701
BCMA_l59_nonint_1626,0.5398
BCMA_l59_int_0676,0.7974
BCMA_l59_int_1200,0.8468
BCMA_l59_nonint_1042,0.728
BCMA_l59_int_0355,0.8256
BCMA_l59_int_0962,0.7732
BCMA_l59_int_0515,0.6199999999999999
BCMA_l59_int_1828,0.7132
BCMA_l59_int_0657,0.7444
BCMA_l59_nonint_0955,0.7306
BCMA_l59_nonint_0632,0.8001999999999999
BCMA_l59_int_1787,0.6624
BCMA_l59_nonint_0850,0.6796
BCMA_l59_int_0798,0.6176
BCMA_l59_int_1519,0.6804
BCMA_l59_int_1486,0.7952
BCMA_l59_int_1523,0.7256
BCMA_l59_int_1935,0.7465999999999999
BCMA_l59_int_0010,0.8122
BCMA_l59_nonint_0484,0.9738
BCMA_l59_int_0378,0.8502000000000001
BCMA_l59_int_1176,0.643
BCMA_l59_int_1309,0.6727999999999998
BCMA_l59_int_0132,0.8459999999999999
BCMA_l59_int_0205,0.7724
BCMA_l59_int_1322,0.8202
BCMA_l59_int_1077,0.6649999999999999
BCMA_l59_int_0978,0.7482
BCMA_l59_int_1928,0.8244
BCMA_l59_int_1833,0.8834
BCMA_l59_int_1165,0.9694
BCMA_l59_int_0889,0.8271999999999998
BCMA_l59_nonint_0549,0.7632000000000001
BCMA_l59_int_1594,0.774
BCMA_l59_int_1000,0.7828000000000002
BCMA_l59_int_1023,0.8184000000000001
BCMA_l59_nonint_1454,0.9668
BCMA_l59_int_1699,0.7100000000000001
BCMA_l59_int_0373,0.7862
BCMA_l59_int_1878,0.834
BCMA_l59_int_1687,0.8886
BCMA_l59_int_0425,0.8048
BCMA_l59_nonint_1003,0.6859999999999999
BCMA_l59_int_1381,0.772
BCMA_l59_nonint_0565,0.6938
BCMA_l59_int_1494,0.8588000000000001
BCMA_l59_int_1985,0.7754000000000001
BCMA_l59_int_1821,0.8223999999999998
BCMA_l59_int_0531,0.8678000000000001
BCMA_l59_nonint_1539,0.9172
BCMA_l59_int_1249,0.6592
BCMA_l59_int_0687,0.834
BCMA_l59_int_1708,0.8437999999999999
BCMA_l59_nonint_1104,0.6729999999999999
BCMA_l59_nonint_1260,0.7916000000000001
BCMA_l59_nonint_1329,0.5858
BCMA_l59_int_1268,0.8838000000000001
BCMA_l59_int_1058,0.7404
BCMA_l59_nonint_1628,0.6498
BCMA_l59_int_1382,0.7456
BCMA_l59_int_0649,0.8924
BCMA_l59_int_0512,0.8124
BCMA_l59_nonint_0582,0.9454
BCMA_l59_int_1035,0.9414
BCMA_l59_nonint_0078,0.8333999999999999
BCMA_l59_nonint_0449,0.7827999999999999
BCMA_l59_nonint_0339,0.7032
BCMA_l59_int_1961,0.6958
BCMA_l59_int_1906,0.6744
BCMA_l59_nonint_1125,0.8742000000000001
BCMA_l59_int_0908,0.7649999999999999
BCMA_l59_int_0710,0.7642
BCMA_l59_nonint_1983,0.8394
BCMA_l59_nonint_1775,0.9294
BCMA_l59_nonint_0777,0.7036
BCMA_l59_nonint_0218,0.7168000000000001
BCMA_l59_int_1811,0.7709999999999999
BCMA_l59_nonint_1040,0.6517999999999999
BCMA_l59_nonint_1640,0.7911999999999999
BCMA_l59_int_0100,0.8604
BCMA_l59_nonint_0039,0.6859999999999999
BCMA_l59_int_0562,0.6902
BCMA_l59_int_0965,0.7168
BCMA_l59_int_1235,0.6237999999999999
BCMA_l59_int_0502,0.6338
BCMA_l59_int_0877,0.7558
BCMA_l59_int_1600,0.7542
BCMA_l59_int_1841,0.6344
BCMA_l59_int_1355,0.8221999999999999
BCMA_l59_nonint_1459,0.9952
BCMA_l59_nonint_1991,0.8206
BCMA_l59_int_0180,0.8366
BCMA_l59_int_1532,0.8324
BCMA_l59_nonint_0694,0.7021999999999999
BCMA_l59_int_1740,0.6764000000000001
BCMA_l59_int_0841,0.7098000000000001
BCMA_l59_int_0724,0.9238
BCMA_l59_int_0196,0.8392
BCMA_l59_int_0932,0.6597999999999999
BCMA_l59_int_0478,0.7465999999999999
BCMA_l59_int_1575,0.689
BCMA_l59_int_1346,0.8615999999999999
BCMA_l59_int_1649,0.797
BCMA_l59_int_0344,0.6088
BCMA_l59_int_0950,0.6438
BCMA_l59_int_1559,0.7034
BCMA_l59_int_1638,0.7324
BCMA_l59_int_0178,0.6859999999999999
BCMA_l59_int_0530,0.7862
BCMA_l59_int_1704,0.7916000000000001
BCMA_l59_nonint_0242,0.8976
BCMA_l59_int_0462,0.7908000000000001
BCMA_l59_int_1948,0.6978
BCMA_l59_int_1912,0.5362
BCMA_l59_int_1302,0.7994
BCMA_l59_int_1135,0.5502
BCMA_l59_int_0105,0.7096
BCMA_l59_int_1009,0.6372
BCMA_l59_int_1795,0.7567999999999999
BCMA_l59_int_0315,0.7470000000000001
BCMA_l59_nonint_1444,0.6774
BCMA_l59_int_0483,0.7722
BCMA_l59_int_1990,0.748
BCMA_l59_int_1670,0.6295999999999999
BCMA_l59_int_0541,0.7204
BCMA_l59_int_1129,0.6868000000000001
BCMA_l59_int_0665,0.7415999999999999
BCMA_l59_int_1037,0.7686
BCMA_l59_int_0638,0.6472
BCMA_l59_int_1435,0.8603999999999999
BCMA_l59_nonint_0352,0.614
BCMA_l59_nonint_0742,0.9096
BCMA_l59_int_0333,0.709
BCMA_l59_int_0164,0.7032
BCMA_l59_int_0281,0.7248
BCMA_l59_int_1414,0.6606
BCMA_l59_int_0761,0.7491999999999999
BCMA_l59_int_1259,0.7878000000000001
BCMA_l59_int_1665,0.8962
BCMA_l59_int_0670,0.8042
BCMA_l59_int_1115,0.8008
BCMA_l59_int_0880,0.8459999999999999
BCMA_l59_int_1926,0.8321999999999999
BCMA_l59_int_1927,0.8710000000000001
BCMA_l59_nonint_0999,0.9356
BCMA_l59_nonint_1731,0.701
BCMA_l59_nonint_0023,0.8952
BCMA_l59_int_1818,0.6802
BCMA_l59_int_1593,0.7608
BCMA_l59_int_1641,0.7994
BCMA_l59_int_0972,0.8695999999999999
BCMA_l59_int_0429,0.8026
BCMA_l59_int_0306,0.6868000000000001
BCMA_l59_int_0067,0.7464000000000001
BCMA_l59_nonint_1498,0.9194
BCMA_l59_int_1403,0.9208
BCMA_l59_int_0917,0.7552
BCMA_l59_int_0249,0.7556
BCMA_l59_nonint_1705,0.5706
BCMA_l59_int_0109,0.7050000000000001
BCMA_l59_int_1873,0.7484
BCMA_l59_int_0717,0.7934
BCMA_l59_nonint_1370,0.7935999999999999
BCMA_l59_int_1659,0.6932
BCMA_l59_int_0802,0.8028000000000001
BCMA_l59_int_0134,0.7242
BCMA_l59_int_0650,0.7219999999999999
BCMA_l59_int_1908,0.776
BCMA_l59_int_0250,0.8991999999999999
BCMA_l59_int_1743,0.788
BCMA_l59_int_0332,0.7538
BCMA_l59_int_1660,0.6804
BCMA_l59_nonint_1383,0.65
BCMA_l59_int_1034,0.8304
BCMA_l59_int_1127,0.6394
BCMA_l59_int_1152,0.6294000000000001
BCMA_l59_int_0836,0.8321999999999999
BCMA_l59_nonint_0575,0.8008
BCMA_l59_int_0171,0.7858
BCMA_l59_nonint_0958,0.8231999999999999
BCMA_l59_nonint_1107,0.6362
BCMA_l59_int_1069,0.7758
BCMA_l59_int_0882,0.6708000000000001
BCMA_l59_int_0137,0.6824
BCMA_l59_int_0769,0.7276
BCMA_l59_nonint_0553,0.6776000000000001
BCMA_l59_nonint_1286,0.7096
BCMA_l59_int_1895,0.687
BCMA_l59_int_1327,0.8353999999999999
BCMA_l59_int_1888,0.7966
BCMA_l59_int_1114,0.6932
BCMA_l59_nonint_0572,0.6148
BCMA_l59_nonint_0581,0.8126000000000001
BCMA_l59_nonint_0459,0.7948000000000001
BCMA_l59_nonint_0647,0.6382000000000001
BCMA_l59_nonint_0037,0.7148000000000001
BCMA_l59_int_1314,0.9566
BCMA_l59_int_1513,0.8692
BCMA_l59_int_0300,0.7528
BCMA_l59_int_1614,0.7914
BCMA_l59_nonint_0222,0.953
BCMA_l59_nonint_0285,0.6397999999999999
BCMA_l59_nonint_1730,0.7058
BCMA_l59_nonint_0689,0.9836
BCMA_l59_int_0302,0.8150000000000001
BCMA_l59_nonint_0599,0.8225999999999999
BCMA_l59_int_1577,0.8695999999999999
BCMA_l59_int_1588,0.7594000000000001
BCMA_l59_int_0177,0.9107999999999998
BCMA_l59_int_1962,0.7182000000000001
BCMA_l59_nonint_0082,0.6856000000000001
