Original_ID,Allele,Strong Binder,Weak Binder,None,binder_type
CD19_l115_nonint_1986,HLA-B1517,1,4,102,de novo
CD19_l115_nonint_1986,HLA-B1801,0,0,107,de novo
CD19_l115_nonint_1986,HLA-B2705,0,1,106,de novo
CD19_l115_nonint_1986,HLA-B2720,2,5,100,de novo
CD19_l115_nonint_1986,HLA-B3501,0,2,105,de novo
CD19_l115_nonint_1986,HLA-B3503,0,3,104,de novo
CD19_l115_nonint_1986,HLA-B3801,1,8,98,de novo
CD19_l115_nonint_1986,HLA-B3901,4,5,98,de novo
CD19_l115_nonint_1986,HLA-B4001,0,2,105,de novo
CD19_l115_nonint_1986,HLA-B4002,0,0,107,de novo
CD19_l115_nonint_1986,HLA-B4013,0,2,105,de novo
CD19_l115_nonint_1986,HLA-B4201,0,1,106,de novo
CD19_l115_nonint_1986,HLA-B4402,0,0,107,de novo
CD19_l115_nonint_1986,HLA-B4403,0,1,106,de novo
CD19_l115_nonint_1986,HLA-B4501,1,1,105,de novo
CD19_l115_nonint_1986,HLA-B4601,1,3,103,de novo
CD19_l115_nonint_1986,HLA-B4801,1,2,104,de novo
CD19_l115_nonint_1986,HLA-B5101,0,2,105,de novo
CD19_l115_nonint_1986,HLA-B5301,1,1,105,de novo
CD19_l115_nonint_1986,HLA-B5401,0,2,105,de novo
CD19_l115_nonint_1986,HLA-B5701,0,1,106,de novo
CD19_l115_nonint_1986,HLA-B5801,0,3,104,de novo
CD19_l115_nonint_1986,HLA-B5802,0,2,105,de novo
CD19_l115_nonint_1986,HLA-B7301,1,6,100,de novo
CD19_l115_nonint_1986,HLA-B8301,0,3,104,de novo
CD19_l115_nonint_1986,HLA-C0303,1,3,103,de novo
CD19_l115_nonint_1986,HLA-C0401,2,3,102,de novo
CD19_l115_nonint_1986,HLA-C0501,2,6,99,de novo
CD19_l115_nonint_1986,HLA-C0602,4,6,97,de novo
CD19_l115_nonint_1986,HLA-C0701,2,6,99,de novo
CD19_l115_nonint_1986,HLA-C0702,1,5,101,de novo
CD19_l115_nonint_1986,HLA-C0802,3,3,101,de novo
CD19_l115_nonint_1986,HLA-C1203,1,8,98,de novo
CD19_l115_nonint_1986,HLA-C1402,2,2,103,de novo
CD19_l115_nonint_1986,HLA-C1502,2,3,102,de novo
CD19_l115_nonint_0190,HLA-A0101,0,1,106,de novo
CD19_l115_nonint_0190,HLA-A0201,2,1,104,de novo
CD19_l115_nonint_0190,HLA-A0202,3,1,103,de novo
CD19_l115_nonint_0190,HLA-A0203,2,0,105,de novo
CD19_l115_nonint_0190,HLA-A0205,0,4,103,de novo
CD19_l115_nonint_0190,HLA-A0206,0,6,101,de novo
CD19_l115_nonint_0190,HLA-A0207,0,2,105,de novo
CD19_l115_nonint_0190,HLA-A0211,3,3,101,de novo
CD19_l115_nonint_0190,HLA-A0212,3,3,101,de novo
CD19_l115_nonint_0190,HLA-A0216,2,4,101,de novo
CD19_l115_nonint_0190,HLA-A0217,1,2,104,de novo
CD19_l115_nonint_0190,HLA-A0219,2,1,104,de novo
CD19_l115_nonint_0190,HLA-A0250,3,3,101,de novo
CD19_l115_nonint_0190,HLA-A0301,1,3,103,de novo
CD19_l115_nonint_0190,HLA-A1101,2,1,104,de novo
CD19_l115_nonint_0190,HLA-A2301,0,1,106,de novo
CD19_l115_nonint_0190,HLA-A2402,0,1,106,de novo
CD19_l115_nonint_0190,HLA-A2403,0,2,105,de novo
CD19_l115_nonint_0190,HLA-A2501,2,7,98,de novo
CD19_l115_nonint_0190,HLA-A2601,1,1,105,de novo
CD19_l115_nonint_0190,HLA-A2602,2,4,101,de novo
CD19_l115_nonint_0190,HLA-A2603,5,0,102,de novo
CD19_l115_nonint_0190,HLA-A2902,0,1,106,de novo
CD19_l115_nonint_0190,HLA-A3001,2,2,103,de novo
CD19_l115_nonint_0190,HLA-A3002,0,1,106,de novo
CD19_l115_nonint_0190,HLA-A3101,0,1,106,de novo
CD19_l115_nonint_0190,HLA-A3201,1,2,104,de novo
CD19_l115_nonint_0190,HLA-A3207,0,2,105,de novo
CD19_l115_nonint_0190,HLA-A3215,0,3,104,de novo
CD19_l115_nonint_0190,HLA-A3301,1,1,105,de novo
CD19_l115_nonint_0190,HLA-A6601,0,7,100,de novo
CD19_l115_nonint_0190,HLA-A6801,0,3,104,de novo
CD19_l115_nonint_0190,HLA-A6802,0,3,104,de novo
CD19_l115_nonint_0190,HLA-A6823,0,6,101,de novo
CD19_l115_nonint_0190,HLA-A6901,0,6,101,de novo
CD19_l115_nonint_0190,HLA-A8001,1,3,103,de novo
CD19_l115_nonint_0190,HLA-B0702,1,0,106,de novo
CD19_l115_nonint_0190,HLA-B0801,1,1,105,de novo
CD19_l115_nonint_0190,HLA-B0802,1,10,96,de novo
CD19_l115_nonint_0190,HLA-B0803,0,9,98,de novo
CD19_l115_nonint_0190,HLA-B1402,3,4,100,de novo
CD19_l115_nonint_0190,HLA-B1501,0,1,106,de novo
CD19_l115_nonint_0190,HLA-B1502,0,4,103,de novo
CD19_l115_nonint_0190,HLA-B1503,0,0,107,de novo
CD19_l115_nonint_0190,HLA-B1509,3,4,100,de novo
CD19_l115_nonint_0190,HLA-B1517,1,3,103,de novo
CD19_l115_nonint_0190,HLA-B1801,0,1,106,de novo
CD19_l115_nonint_0190,HLA-B2705,1,1,105,de novo
CD19_l115_nonint_0190,HLA-B2720,0,4,103,de novo
CD19_l115_nonint_0190,HLA-B3501,1,2,104,de novo
CD19_l115_nonint_0190,HLA-B3503,1,1,105,de novo
CD19_l115_nonint_0190,HLA-B3801,0,4,103,de novo
CD19_l115_nonint_0190,HLA-B3901,2,4,101,de novo
CD19_l115_nonint_0190,HLA-B4001,0,3,104,de novo
CD19_l115_nonint_0190,HLA-B4002,1,1,105,de novo
CD19_l115_nonint_0190,HLA-B4013,0,4,103,de novo
CD19_l115_nonint_0190,HLA-B4201,1,1,105,de novo
CD19_l115_nonint_0190,HLA-B4402,0,0,107,de novo
CD19_l115_nonint_0190,HLA-B4403,0,1,106,de novo
CD19_l115_nonint_0190,HLA-B4501,1,1,105,de novo
CD19_l115_nonint_0190,HLA-B4601,0,2,105,de novo
CD19_l115_nonint_0190,HLA-B4801,0,1,106,de novo
CD19_l115_nonint_0190,HLA-B5101,0,2,105,de novo
CD19_l115_nonint_0190,HLA-B5301,0,2,105,de novo
CD19_l115_nonint_0190,HLA-B5401,0,3,104,de novo
CD19_l115_nonint_0190,HLA-B5701,0,1,106,de novo
CD19_l115_nonint_0190,HLA-B5801,0,0,107,de novo
CD19_l115_nonint_0190,HLA-B5802,0,2,105,de novo
CD19_l115_nonint_0190,HLA-B7301,2,2,103,de novo
CD19_l115_nonint_0190,HLA-B8301,1,2,104,de novo
CD19_l115_nonint_0190,HLA-C0303,1,5,101,de novo
CD19_l115_nonint_0190,HLA-C0401,1,1,105,de novo
CD19_l115_nonint_0190,HLA-C0501,4,5,98,de novo
CD19_l115_nonint_0190,HLA-C0602,2,6,99,de novo
CD19_l115_nonint_0190,HLA-C0701,1,7,99,de novo
CD19_l115_nonint_0190,HLA-C0702,0,3,104,de novo
CD19_l115_nonint_0190,HLA-C0802,1,7,99,de novo
CD19_l115_nonint_0190,HLA-C1203,2,3,102,de novo
CD19_l115_nonint_0190,HLA-C1402,1,5,101,de novo
CD19_l115_nonint_0190,HLA-C1502,1,3,103,de novo
CD19_l115_nonint_3533,HLA-A0101,1,1,105,de novo
CD19_l115_nonint_3533,HLA-A0201,1,5,101,de novo
CD19_l115_nonint_3533,HLA-A0202,3,3,101,de novo
CD19_l115_nonint_3533,HLA-A0203,1,6,100,de novo
CD19_l115_nonint_3533,HLA-A0205,0,3,104,de novo
CD19_l115_nonint_3533,HLA-A0206,2,5,100,de novo
CD19_l115_nonint_3533,HLA-A0207,0,3,104,de novo
CD19_l115_nonint_3533,HLA-A0211,4,6,97,de novo
CD19_l115_nonint_3533,HLA-A0212,5,4,98,de novo
CD19_l115_nonint_3533,HLA-A0216,4,6,97,de novo
CD19_l115_nonint_3533,HLA-A0217,1,2,104,de novo
CD19_l115_nonint_3533,HLA-A0219,3,5,99,de novo
CD19_l115_nonint_3533,HLA-A0250,4,7,96,de novo
CD19_l115_nonint_3533,HLA-A0301,1,4,102,de novo
CD19_l115_nonint_3533,HLA-A1101,2,2,103,de novo
CD19_l115_nonint_3533,HLA-A2301,0,0,107,de novo
CD19_l115_nonint_3533,HLA-A2402,0,1,106,de novo
CD19_l115_nonint_3533,HLA-A2403,0,3,104,de novo
CD19_l115_nonint_3533,HLA-A2501,1,5,101,de novo
CD19_l115_nonint_3533,HLA-A2601,1,2,104,de novo
CD19_l115_nonint_3533,HLA-A2602,1,5,101,de novo
CD19_l115_nonint_3533,HLA-A2603,1,6,100,de novo
CD19_l115_nonint_3533,HLA-A2902,1,0,106,de novo
CD19_l115_nonint_3533,HLA-A3001,2,5,100,de novo
CD19_l115_nonint_3533,HLA-A3002,1,0,106,de novo
CD19_l115_nonint_3533,HLA-A3101,0,3,104,de novo
CD19_l115_nonint_3533,HLA-A3201,1,3,103,de novo
CD19_l115_nonint_3533,HLA-A3207,2,8,97,de novo
CD19_l115_nonint_3533,HLA-A3215,0,5,102,de novo
CD19_l115_nonint_3533,HLA-A3301,0,1,106,de novo
CD19_l115_nonint_3533,HLA-A6601,1,8,98,de novo
CD19_l115_nonint_3533,HLA-A6801,0,1,106,de novo
CD19_l115_nonint_3533,HLA-A6802,0,3,104,de novo
CD19_l115_nonint_3533,HLA-A6823,0,7,100,de novo
CD19_l115_nonint_3533,HLA-A6901,1,4,102,de novo
CD19_l115_nonint_3533,HLA-A8001,2,4,101,de novo
CD19_l115_nonint_3533,HLA-B0702,1,0,106,de novo
CD19_l115_nonint_3533,HLA-B0801,2,2,103,de novo
CD19_l115_nonint_3533,HLA-B0802,3,5,99,de novo
CD19_l115_nonint_3533,HLA-B0803,1,8,98,de novo
CD19_l115_nonint_3533,HLA-B1402,3,3,101,de novo
CD19_l115_nonint_3533,HLA-B1501,1,0,106,de novo
CD19_l115_nonint_3533,HLA-B1502,1,2,104,de novo
CD19_l115_nonint_3533,HLA-B1503,1,3,103,de novo
CD19_l115_nonint_3533,HLA-B1509,6,3,98,de novo
CD19_l115_nonint_3533,HLA-B1517,1,5,101,de novo
CD19_l115_nonint_3533,HLA-B1801,0,1,106,de novo
CD19_l115_nonint_3533,HLA-B2705,0,1,106,de novo
CD19_l115_nonint_3533,HLA-B2720,1,2,104,de novo
CD19_l115_nonint_3533,HLA-B3501,0,3,104,de novo
CD19_l115_nonint_3533,HLA-B3503,0,3,104,de novo
CD19_l115_nonint_3533,HLA-B3801,1,2,104,de novo
CD19_l115_nonint_3533,HLA-B3901,3,4,100,de novo
CD19_l115_nonint_3533,HLA-B4001,1,0,106,de novo
CD19_l115_nonint_3533,HLA-B4002,1,2,104,de novo
CD19_l115_nonint_3533,HLA-B4013,1,3,103,de novo
CD19_l115_nonint_3533,HLA-B4201,1,1,105,de novo
CD19_l115_nonint_3533,HLA-B4402,0,1,106,de novo
CD19_l115_nonint_3533,HLA-B4403,0,2,105,de novo
CD19_l115_nonint_3533,HLA-B4501,2,2,103,de novo
CD19_l115_nonint_3533,HLA-B4601,0,2,105,de novo
CD19_l115_nonint_3533,HLA-B4801,0,4,103,de novo
CD19_l115_nonint_3533,HLA-B5101,0,3,104,de novo
CD19_l115_nonint_3533,HLA-B5301,0,1,106,de novo
CD19_l115_nonint_3533,HLA-B5401,0,2,105,de novo
CD19_l115_nonint_3533,HLA-B5701,1,1,105,de novo
CD19_l115_nonint_3533,HLA-B5801,0,3,104,de novo
CD19_l115_nonint_3533,HLA-B5802,0,2,105,de novo
CD19_l115_nonint_3533,HLA-B7301,2,3,102,de novo
CD19_l115_nonint_3533,HLA-B8301,0,4,103,de novo
CD19_l115_nonint_3533,HLA-C0303,0,3,104,de novo
CD19_l115_nonint_3533,HLA-C0401,1,5,101,de novo
CD19_l115_nonint_3533,HLA-C0501,2,4,101,de novo
CD19_l115_nonint_3533,HLA-C0602,2,5,100,de novo
CD19_l115_nonint_3533,HLA-C0701,2,7,98,de novo
CD19_l115_nonint_3533,HLA-C0702,0,5,102,de novo
CD19_l115_nonint_3533,HLA-C0802,1,5,101,de novo
CD19_l115_nonint_3533,HLA-C1203,0,8,99,de novo
CD19_l115_nonint_3533,HLA-C1402,1,6,100,de novo
CD19_l115_nonint_3533,HLA-C1502,2,4,101,de novo
CD19_l115_nonint_4002,HLA-A0101,1,2,104,de novo
CD19_l115_nonint_4002,HLA-A0201,2,3,102,de novo
CD19_l115_nonint_4002,HLA-A0202,3,5,99,de novo
CD19_l115_nonint_4002,HLA-A0203,2,3,102,de novo
CD19_l115_nonint_4002,HLA-A0205,1,2,104,de novo
CD19_l115_nonint_4002,HLA-A0206,2,3,102,de novo
CD19_l115_nonint_4002,HLA-A0207,1,1,105,de novo
CD19_l115_nonint_4002,HLA-A0211,3,6,98,de novo
CD19_l115_nonint_4002,HLA-A0212,3,4,100,de novo
CD19_l115_nonint_4002,HLA-A0216,3,4,100,de novo
CD19_l115_nonint_4002,HLA-A0217,2,2,103,de novo
CD19_l115_nonint_4002,HLA-A0219,3,4,100,de novo
CD19_l115_nonint_4002,HLA-A0250,5,7,95,de novo
CD19_l115_nonint_4002,HLA-A0301,1,2,104,de novo
CD19_l115_nonint_4002,HLA-A1101,2,2,103,de novo
CD19_l115_nonint_4002,HLA-A2301,1,1,105,de novo
CD19_l115_nonint_4002,HLA-A2402,1,1,105,de novo
CD19_l115_nonint_4002,HLA-A2403,2,4,101,de novo
CD19_l115_nonint_4002,HLA-A2501,1,6,100,de novo
CD19_l115_nonint_4002,HLA-A2601,0,3,104,de novo
CD19_l115_nonint_4002,HLA-A2602,1,5,101,de novo
CD19_l115_nonint_4002,HLA-A2603,2,5,100,de novo
CD19_l115_nonint_4002,HLA-A2902,0,1,106,de novo
CD19_l115_nonint_4002,HLA-A3001,2,6,99,de novo
CD19_l115_nonint_4002,HLA-A3002,0,1,106,de novo
CD19_l115_nonint_4002,HLA-A3101,0,3,104,de novo
CD19_l115_nonint_4002,HLA-A3201,0,3,104,de novo
CD19_l115_nonint_4002,HLA-A3207,1,5,101,de novo
CD19_l115_nonint_4002,HLA-A3215,0,2,105,de novo
CD19_l115_nonint_4002,HLA-A3301,0,1,106,de novo
CD19_l115_nonint_4002,HLA-A6601,2,5,100,de novo
CD19_l115_nonint_4002,HLA-A6801,0,2,105,de novo
CD19_l115_nonint_4002,HLA-A6802,0,1,106,de novo
CD19_l115_nonint_4002,HLA-A6823,0,6,101,de novo
CD19_l115_nonint_4002,HLA-A6901,2,7,98,de novo
CD19_l115_nonint_4002,HLA-A8001,0,5,102,de novo
CD19_l115_nonint_4002,HLA-B0702,1,1,105,de novo
CD19_l115_nonint_4002,HLA-B0801,0,2,105,de novo
CD19_l115_nonint_4002,HLA-B0802,1,8,98,de novo
CD19_l115_nonint_4002,HLA-B0803,1,8,98,de novo
CD19_l115_nonint_4002,HLA-B1402,1,4,102,de novo
CD19_l115_nonint_4002,HLA-B1501,0,1,106,de novo
CD19_l115_nonint_4002,HLA-B1502,0,3,104,de novo
CD19_l115_nonint_4002,HLA-B1503,0,1,106,de novo
CD19_l115_nonint_4002,HLA-B1509,1,7,99,de novo
CD19_l115_nonint_4002,HLA-B1517,1,3,103,de novo
CD19_l115_nonint_4002,HLA-B1801,0,2,105,de novo
CD19_l115_nonint_4002,HLA-B2705,0,0,107,de novo
CD19_l115_nonint_4002,HLA-B2720,0,2,105,de novo
CD19_l115_nonint_4002,HLA-B3501,1,3,103,de novo
CD19_l115_nonint_4002,HLA-B3503,1,3,103,de novo
CD19_l115_nonint_4002,HLA-B3801,1,3,103,de novo
CD19_l115_nonint_4002,HLA-B3901,2,6,99,de novo
CD19_l115_nonint_4002,HLA-B4001,0,4,103,de novo
CD19_l115_nonint_4002,HLA-B4002,0,1,106,de novo
CD19_l115_nonint_4002,HLA-B4013,0,2,105,de novo
CD19_l115_nonint_4002,HLA-B4201,1,2,104,de novo
CD19_l115_nonint_4002,HLA-B4402,0,2,105,de novo
CD19_l115_nonint_4002,HLA-B4403,0,1,106,de novo
CD19_l115_nonint_4002,HLA-B4501,0,2,105,de novo
CD19_l115_nonint_4002,HLA-B4601,0,4,103,de novo
CD19_l115_nonint_4002,HLA-B4801,1,3,103,de novo
CD19_l115_nonint_4002,HLA-B5101,0,4,103,de novo
CD19_l115_nonint_4002,HLA-B5301,0,3,104,de novo
CD19_l115_nonint_4002,HLA-B5401,0,2,105,de novo
CD19_l115_nonint_4002,HLA-B5701,0,0,107,de novo
CD19_l115_nonint_4002,HLA-B5801,0,3,104,de novo
CD19_l115_nonint_4002,HLA-B5802,0,0,107,de novo
CD19_l115_nonint_4002,HLA-B7301,2,4,101,de novo
CD19_l115_nonint_4002,HLA-B8301,1,2,104,de novo
CD19_l115_nonint_4002,HLA-C0303,2,4,101,de novo
CD19_l115_nonint_4002,HLA-C0401,3,7,97,de novo
CD19_l115_nonint_4002,HLA-C0501,3,5,99,de novo
CD19_l115_nonint_4002,HLA-C0602,1,8,98,de novo
CD19_l115_nonint_4002,HLA-C0701,2,5,100,de novo
CD19_l115_nonint_4002,HLA-C0702,2,3,102,de novo
CD19_l115_nonint_4002,HLA-C0802,3,3,101,de novo
CD19_l115_nonint_4002,HLA-C1203,2,4,101,de novo
CD19_l115_nonint_4002,HLA-C1402,2,3,102,de novo
CD19_l115_nonint_4002,HLA-C1502,2,4,101,de novo
CD19_l115_nonint_4004,HLA-A0101,1,1,105,de novo
CD19_l115_nonint_4004,HLA-A0201,2,3,102,de novo
CD19_l115_nonint_4004,HLA-A0202,3,1,103,de novo
CD19_l115_nonint_4004,HLA-A0203,1,4,102,de novo
CD19_l115_nonint_4004,HLA-A0205,0,3,104,de novo
CD19_l115_nonint_4004,HLA-A0206,1,5,101,de novo
CD19_l115_nonint_4004,HLA-A0207,0,3,104,de novo
CD19_l115_nonint_4004,HLA-A0211,2,4,101,de novo
CD19_l115_nonint_4004,HLA-A0212,3,4,100,de novo
CD19_l115_nonint_4004,HLA-A0216,2,6,99,de novo
CD19_l115_nonint_4004,HLA-A0217,1,2,104,de novo
CD19_l115_nonint_4004,HLA-A0219,2,4,101,de novo
CD19_l115_nonint_4004,HLA-A0250,3,8,96,de novo
CD19_l115_nonint_4004,HLA-A0301,2,2,103,de novo
CD19_l115_nonint_4004,HLA-A1101,3,2,102,de novo
CD19_l115_nonint_4004,HLA-A2301,0,1,106,de novo
CD19_l115_nonint_4004,HLA-A2402,0,2,105,de novo
CD19_l115_nonint_4004,HLA-A2403,1,2,104,de novo
CD19_l115_nonint_4004,HLA-A2501,0,12,95,de novo
CD19_l115_nonint_4004,HLA-A2601,2,2,103,de novo
CD19_l115_nonint_4004,HLA-A2602,0,9,98,de novo
CD19_l115_nonint_4004,HLA-A2603,2,4,101,de novo
CD19_l115_nonint_4004,HLA-A2902,1,1,105,de novo
CD19_l115_nonint_4004,HLA-A3001,3,5,99,de novo
CD19_l115_nonint_4004,HLA-A3002,2,1,104,de novo
CD19_l115_nonint_4004,HLA-A3101,0,2,105,de novo
CD19_l115_nonint_4004,HLA-A3201,0,4,103,de novo
CD19_l115_nonint_4004,HLA-A3207,0,4,103,de novo
CD19_l115_nonint_4004,HLA-A3215,0,1,106,de novo
CD19_l115_nonint_4004,HLA-A3301,0,2,105,de novo
CD19_l115_nonint_4004,HLA-A6601,1,5,101,de novo
CD19_l115_nonint_4004,HLA-A6801,0,3,104,de novo
CD19_l115_nonint_4004,HLA-A6802,0,2,105,de novo
CD19_l115_nonint_4004,HLA-A6823,1,4,102,de novo
CD19_l115_nonint_4004,HLA-A6901,0,5,102,de novo
CD19_l115_nonint_4004,HLA-A8001,1,5,101,de novo
CD19_l115_nonint_4004,HLA-B0702,1,0,106,de novo
CD19_l115_nonint_4004,HLA-B0801,0,1,106,de novo
CD19_l115_nonint_4004,HLA-B0802,3,8,96,de novo
CD19_l115_nonint_4004,HLA-B0803,1,9,97,de novo
CD19_l115_nonint_4004,HLA-B1402,0,4,103,de novo
CD19_l115_nonint_4004,HLA-B1501,0,1,106,de novo
CD19_l115_nonint_4004,HLA-B1502,0,1,106,de novo
CD19_l115_nonint_4004,HLA-B1503,0,3,104,de novo
CD19_l115_nonint_4004,HLA-B1509,0,5,102,de novo
CD19_l115_nonint_4004,HLA-B1517,1,5,101,de novo
CD19_l115_nonint_4004,HLA-B1801,0,1,106,de novo
CD19_l115_nonint_4004,HLA-B2705,0,2,105,de novo
CD19_l115_nonint_4004,HLA-B2720,0,2,105,de novo
CD19_l115_nonint_4004,HLA-B3501,0,1,106,de novo
CD19_l115_nonint_4004,HLA-B3503,0,3,104,de novo
CD19_l115_nonint_4004,HLA-B3801,0,0,107,de novo
CD19_l115_nonint_4004,HLA-B3901,1,3,103,de novo
CD19_l115_nonint_4004,HLA-B4001,1,1,105,de novo
CD19_l115_nonint_4004,HLA-B4002,1,1,105,de novo
CD19_l115_nonint_4004,HLA-B4013,0,2,105,de novo
CD19_l115_nonint_4004,HLA-B4201,0,2,105,de novo
CD19_l115_nonint_4004,HLA-B4402,0,2,105,de novo
CD19_l115_nonint_4004,HLA-B4403,0,0,107,de novo
CD19_l115_nonint_4004,HLA-B4501,0,2,105,de novo
CD19_l115_nonint_4004,HLA-B4601,0,2,105,de novo
CD19_l115_nonint_4004,HLA-B4801,0,3,104,de novo
CD19_l115_nonint_4004,HLA-B5101,0,2,105,de novo
CD19_l115_nonint_4004,HLA-B5301,0,3,104,de novo
CD19_l115_nonint_4004,HLA-B5401,0,2,105,de novo
CD19_l115_nonint_4004,HLA-B5701,1,0,106,de novo
CD19_l115_nonint_4004,HLA-B5801,0,4,103,de novo
CD19_l115_nonint_4004,HLA-B5802,0,3,104,de novo
CD19_l115_nonint_4004,HLA-B7301,1,0,106,de novo
CD19_l115_nonint_4004,HLA-B8301,0,3,104,de novo
CD19_l115_nonint_4004,HLA-C0303,0,4,103,de novo
CD19_l115_nonint_4004,HLA-C0401,1,5,101,de novo
CD19_l115_nonint_4004,HLA-C0501,1,7,99,de novo
CD19_l115_nonint_4004,HLA-C0602,0,4,103,de novo
CD19_l115_nonint_4004,HLA-C0701,1,4,102,de novo
CD19_l115_nonint_4004,HLA-C0702,0,3,104,de novo
CD19_l115_nonint_4004,HLA-C0802,3,5,99,de novo
CD19_l115_nonint_4004,HLA-C1203,1,6,100,de novo
CD19_l115_nonint_4004,HLA-C1402,2,3,102,de novo
CD19_l115_nonint_4004,HLA-C1502,1,2,104,de novo
CD19_l115_int_4304,HLA-A0101,1,1,105,de novo
CD19_l115_int_4304,HLA-A0201,1,3,103,de novo
CD19_l115_int_4304,HLA-A0202,2,1,104,de novo
CD19_l115_int_4304,HLA-A0203,1,1,105,de novo
CD19_l115_int_4304,HLA-A0205,1,1,105,de novo
CD19_l115_int_4304,HLA-A0206,0,3,104,de novo
CD19_l115_int_4304,HLA-A0207,0,4,103,de novo
CD19_l115_int_4304,HLA-A0211,3,3,101,de novo
CD19_l115_int_4304,HLA-A0212,4,1,102,de novo
CD19_l115_int_4304,HLA-A0216,4,2,101,de novo
CD19_l115_int_4304,HLA-A0217,1,1,105,de novo
CD19_l115_int_4304,HLA-A0219,1,3,103,de novo
CD19_l115_int_4304,HLA-A0250,2,4,101,de novo
CD19_l115_int_4304,HLA-A0301,0,3,104,de novo
CD19_l115_int_4304,HLA-A1101,3,1,103,de novo
CD19_l115_int_4304,HLA-A2301,0,0,107,de novo
CD19_l115_int_4304,HLA-A2402,0,0,107,de novo
CD19_l115_int_4304,HLA-A2403,0,2,105,de novo
CD19_l115_int_4304,HLA-A2501,0,5,102,de novo
CD19_l115_int_4304,HLA-A2601,0,3,104,de novo
CD19_l115_int_4304,HLA-A2602,0,5,102,de novo
CD19_l115_int_4304,HLA-A2603,0,4,103,de novo
CD19_l115_int_4304,HLA-A2902,0,2,105,de novo
CD19_l115_int_4304,HLA-A3001,0,1,106,de novo
CD19_l115_int_4304,HLA-A3002,0,1,106,de novo
CD19_l115_int_4304,HLA-A3101,0,0,107,de novo
CD19_l115_int_4304,HLA-A3201,0,2,105,de novo
CD19_l115_int_4304,HLA-A3207,0,3,104,de novo
CD19_l115_int_4304,HLA-A3215,0,2,105,de novo
CD19_l115_int_4304,HLA-A3301,0,0,107,de novo
CD19_l115_int_4304,HLA-A6601,0,4,103,de novo
CD19_l115_int_4304,HLA-A6801,0,2,105,de novo
CD19_l115_int_4304,HLA-A6802,0,2,105,de novo
CD19_l115_int_4304,HLA-A6823,0,2,105,de novo
CD19_l115_int_4304,HLA-A6901,0,6,101,de novo
CD19_l115_int_4304,HLA-A8001,1,3,103,de novo
CD19_l115_int_4304,HLA-B0702,1,0,106,de novo
CD19_l115_int_4304,HLA-B0801,0,4,103,de novo
CD19_l115_int_4304,HLA-B0802,1,6,100,de novo
CD19_l115_int_4304,HLA-B0803,2,6,99,de novo
CD19_l115_int_4304,HLA-B1402,2,1,104,de novo
CD19_l115_int_4304,HLA-B1501,0,0,107,de novo
CD19_l115_int_4304,HLA-B1502,0,1,106,de novo
CD19_l115_int_4304,HLA-B1503,1,3,103,de novo
CD19_l115_int_4304,HLA-B1509,0,9,98,de novo
CD19_l115_int_4304,HLA-B1517,2,0,105,de novo
CD19_l115_int_4304,HLA-B1801,1,1,105,de novo
CD19_l115_int_4304,HLA-B2705,0,0,107,de novo
CD19_l115_int_4304,HLA-B2720,0,3,104,de novo
CD19_l115_int_4304,HLA-B3501,0,1,106,de novo
CD19_l115_int_4304,HLA-B3503,0,2,105,de novo
CD19_l115_int_4304,HLA-B3801,0,2,105,de novo
CD19_l115_int_4304,HLA-B3901,1,3,103,de novo
CD19_l115_int_4304,HLA-B4001,1,1,105,de novo
CD19_l115_int_4304,HLA-B4002,0,4,103,de novo
CD19_l115_int_4304,HLA-B4013,0,2,105,de novo
CD19_l115_int_4304,HLA-B4201,0,1,106,de novo
CD19_l115_int_4304,HLA-B4402,0,3,104,de novo
CD19_l115_int_4304,HLA-B4403,0,4,103,de novo
CD19_l115_int_4304,HLA-B4501,1,2,104,de novo
CD19_l115_int_4304,HLA-B4601,0,3,104,de novo
CD19_l115_int_4304,HLA-B4801,0,6,101,de novo
CD19_l115_int_4304,HLA-B5101,1,1,105,de novo
CD19_l115_int_4304,HLA-B5301,1,0,106,de novo
CD19_l115_int_4304,HLA-B5401,0,0,107,de novo
CD19_l115_int_4304,HLA-B5701,0,1,106,de novo
CD19_l115_int_4304,HLA-B5801,0,2,105,de novo
CD19_l115_int_4304,HLA-B5802,0,1,106,de novo
CD19_l115_int_4304,HLA-B7301,0,1,106,de novo
CD19_l115_int_4304,HLA-B8301,0,1,106,de novo
CD19_l115_int_4304,HLA-C0303,1,3,103,de novo
CD19_l115_int_4304,HLA-C0401,0,3,104,de novo
CD19_l115_int_4304,HLA-C0501,1,3,103,de novo
CD19_l115_int_4304,HLA-C0602,2,5,100,de novo
CD19_l115_int_4304,HLA-C0701,1,4,102,de novo
CD19_l115_int_4304,HLA-C0702,0,2,105,de novo
CD19_l115_int_4304,HLA-C0802,3,3,101,de novo
CD19_l115_int_4304,HLA-C1203,1,6,100,de novo
CD19_l115_int_4304,HLA-C1402,0,4,103,de novo
CD19_l115_int_4304,HLA-C1502,1,2,104,de novo
CD19_l115_int_3208,HLA-A0101,1,3,103,de novo
CD19_l115_int_3208,HLA-A0201,3,0,104,de novo
CD19_l115_int_3208,HLA-A0202,2,2,103,de novo
CD19_l115_int_3208,HLA-A0203,0,3,104,de novo
CD19_l115_int_3208,HLA-A0205,0,1,106,de novo
CD19_l115_int_3208,HLA-A0206,0,3,104,de novo
